Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
SU_Dur_Fl,293.0,nan,236.0,nan,nan,296.0,260.0,nan,nan,nan,nan,nan,nan,311.0,nan,nan,136.0,nan,293.0,234.0,nan,293.0,196.0,174.0,nan,143.0,318.0,236.0,213.0,nan,nan,201.0,nan,nan,nan,nan,197.0,nan,nan,nan,260.0,nan,167.0,210.0,nan,221.0,nan,nan,191.0,nan,nan,174.0,nan,nan,nan,nan,nan,nan,nan,199.0,nan,nan,nan,nan,nan
SU_Dur_Wet,296.0,182.0,303.0,250.0,269.0,329.0,299.0,257.0,310.0,nan,nan,288.0,165.0,397.0,166.0,247.0,136.0,219.0,329.0,235.0,297.0,362.0,225.0,230.0,479.0,228.0,325.0,285.0,244.0,281.0,344.0,232.0,149.0,179.0,246.0,302.0,268.0,nan,nan,nan,291.0,160.0,258.0,248.0,260.0,236.0,274.0,198.0,201.0,256.0,261.0,299.0,241.0,280.0,287.0,nan,125.0,341.0,281.0,264.0,nan,nan,nan,nan,nan
SU_No_Flow,287.0,116.0,178.0,245.0,268.0,212.0,250.0,0.0,192.0,nan,nan,230.0,137.0,276.0,166.0,193.0,11.0,216.0,0.0,141.0,160.0,216.0,144.0,133.0,394.0,217.0,291.0,0.0,102.0,79.0,204.0,127.0,0.0,134.0,201.0,119.0,190.0,nan,nan,nan,274.0,155.0,76.0,191.0,0.0,28.0,0.0,0.0,54.0,212.0,170.0,173.0,241.0,280.0,158.0,nan,123.0,253.0,236.0,176.0,nan,nan,nan,nan,nan
FA_Tim,300.0,363.0,nan,318.0,nan,nan,14.0,35.0,nan,nan,nan,336.0,nan,nan,8.0,nan,nan,323.0,nan,16.0,333.0,nan,319.0,335.0,337.0,nan,275.0,16.0,326.0,11.0,nan,nan,356.0,nan,nan,nan,nan,302.0,nan,nan,64.0,5.0,nan,295.0,24.0,nan,346.0,nan,nan,25.0,nan,nan,354.0,nan,nan,nan,nan,nan,nan,nan,353.0,nan,nan,nan,nan
FA_Mag,9.075994401245946,178.8205708835873,nan,55.82290252241516,nan,nan,37.38627559870401,179.93637915773255,nan,nan,nan,59.95217642038704,nan,nan,34.59579425582373,nan,nan,5.011164649137348,nan,55.870559807561136,18.069814578714396,nan,32.92413007685628,74.88691150354803,28.960464390806415,nan,5.796357781894624,795.7783831628694,29.992853662218906,84.90975090716906,nan,nan,490.9743687618146,nan,nan,nan,nan,1.716834921917338,nan,nan,95.85020861911953,34.90931094862782,nan,3.5971577178643055,513.9367514150819,nan,78.97788161733914,nan,nan,15.08633020667651,nan,nan,40.35418955104166,nan,nan,nan,nan,nan,nan,nan,40.28492066365722,nan,nan,nan,nan
FA_Tim_Wet,333.0,1.0,333.0,20.0,10.0,351.0,47.0,74.0,40.0,26.0,nan,35.0,28.0,317.0,94.0,317.0,333.0,323.0,20.0,52.0,334.0,354.0,23.0,364.0,28.0,267.0,360.0,23.0,10.0,42.0,26.0,85.0,22.0,325.0,334.0,38.0,53.0,8.0,nan,nan,65.0,36.0,8.0,21.0,62.0,30.0,361.0,30.0,26.0,35.0,55.0,352.0,114.0,49.0,361.0,80.0,nan,20.0,57.0,13.0,53.0,nan,nan,nan,nan
FA_Dur,9.0,3.0,nan,14.0,nan,nan,34.0,4.0,nan,nan,nan,10.0,nan,nan,4.0,nan,nan,8.0,nan,3.0,3.0,nan,1.0,1.0,21.0,nan,4.0,3.0,4.0,4.0,nan,nan,3.0,nan,nan,nan,nan,9.0,nan,nan,2.0,31.0,nan,9.0,2.0,nan,6.0,nan,nan,3.0,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan
Tim_2,nan,14.0,9.0,34.0,nan,8.5,nan,56.0,48.0,nan,nan,46.0,40.0,324.0,nan,323.5,49.5,nan,47.0,61.5,353.0,nan,42.0,353.5,49.5,273.0,nan,19.0,45.0,56.0,79.0,95.5,77.0,359.0,nan,69.0,nan,nan,nan,nan,77.0,44.5,40.0,nan,46.0,51.0,10.5,84.0,nan,45.0,65.0,nan,nan,nan,30.0,59.0,nan,27.0,nan,39.0,64.0,nan,nan,nan,nan
Dur_2,nan,2.0,1.0,1.5,nan,3.5,nan,1.0,1.0,nan,nan,1.0,1.0,1.0,nan,1.5,1.5,nan,3.0,1.5,1.0,nan,2.0,1.5,1.5,1.0,nan,1.0,1.0,1.5,1.0,2.0,5.5,1.0,nan,3.0,nan,nan,nan,nan,2.0,1.5,2.0,nan,2.5,2.0,3.0,3.0,nan,1.0,3.0,nan,nan,nan,2.0,2.0,nan,2.0,nan,1.5,1.5,nan,nan,nan,nan
Fre_2,0.0,5.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,nan,5.0,3.0,1.0,0.0,2.0,4.0,0.0,7.0,2.0,3.0,0.0,5.0,2.0,2.0,1.0,0.0,7.0,3.0,4.0,1.0,2.0,8.0,1.0,0.0,5.0,0.0,0.0,nan,nan,3.0,2.0,7.0,0.0,4.0,3.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,nan,nan,nan
Tim_5,nan,24.0,355.0,51.0,nan,365.0,14.0,50.0,49.5,32.0,nan,45.0,40.0,355.5,56.0,327.0,84.0,nan,20.0,60.0,353.0,nan,38.0,17.0,56.5,273.0,nan,20.5,45.0,55.0,73.0,95.5,6.5,344.0,nan,67.0,65.0,nan,nan,nan,77.0,46.0,13.0,51.0,45.0,57.0,8.0,33.0,nan,55.0,64.0,nan,74.0,56.0,26.0,59.0,nan,41.0,64.0,37.0,49.0,nan,nan,nan,nan
Dur_5,nan,4.0,1.0,1.5,nan,6.0,1.0,2.0,1.0,2.0,nan,4.0,2.0,1.0,1.0,1.0,2.5,nan,86.0,2.0,2.0,nan,2.0,2.0,1.5,1.0,nan,6.0,2.0,1.5,1.5,5.0,2.0,2.0,nan,12.0,1.0,nan,nan,nan,4.0,1.0,2.0,1.0,2.0,2.0,2.5,3.0,nan,1.5,8.0,nan,1.0,2.0,3.5,2.0,nan,2.5,1.0,2.0,5.0,nan,nan,nan,nan
Fre_5,0.0,5.0,5.0,4.0,0.0,3.0,1.0,5.0,4.0,1.0,nan,5.0,3.0,2.0,2.0,5.0,8.0,0.0,1.0,3.0,3.0,0.0,9.0,7.0,6.0,1.0,0.0,6.0,5.0,4.0,4.0,2.0,4.0,2.0,0.0,3.0,1.0,0.0,nan,nan,3.0,5.0,5.0,1.0,5.0,6.0,6.0,5.0,0.0,6.0,1.0,0.0,3.0,1.0,6.0,3.0,0.0,2.0,1.0,3.0,5.0,0.0,nan,nan,nan
Tim_10,321.0,41.5,355.0,61.0,38.0,30.0,82.0,45.0,47.0,36.5,nan,63.0,35.5,354.5,101.0,5.5,39.0,nan,90.5,36.5,357.0,361.0,17.0,74.0,66.0,273.0,nan,5.0,29.0,83.0,70.0,76.0,132.0,342.5,351.0,49.0,64.0,17.0,nan,nan,76.0,65.0,11.0,51.0,50.5,82.0,344.0,18.0,80.0,58.0,52.0,nan,74.0,56.0,74.5,59.0,nan,34.0,64.0,40.0,363.0,nan,nan,nan,nan
Dur_10,1.0,3.5,2.0,2.0,1.0,6.5,2.0,4.5,4.0,1.5,nan,3.5,5.5,2.0,2.0,4.0,3.0,nan,59.5,9.0,2.5,2.0,5.0,7.0,3.0,1.0,nan,3.5,5.0,5.0,2.5,3.0,4.0,11.0,1.0,9.0,3.0,1.0,nan,nan,6.0,3.0,28.0,2.0,3.5,5.5,2.0,3.0,2.0,4.0,2.0,nan,2.0,2.0,8.0,6.0,nan,4.0,2.0,2.0,2.0,nan,nan,nan,nan
Fre_10,2.0,6.0,9.0,6.0,2.0,4.0,4.0,6.0,3.0,2.0,nan,6.0,2.0,2.0,3.0,6.0,6.0,0.0,2.0,2.0,4.0,1.0,5.0,6.0,7.0,1.0,0.0,4.0,6.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,nan,nan,3.0,5.0,3.0,1.0,8.0,6.0,5.0,5.0,3.0,7.0,5.0,0.0,3.0,1.0,6.0,3.0,0.0,3.0,1.0,7.0,7.0,0.0,nan,nan,nan
Tim_20,356.5,4.5,45.0,49.5,48.0,71.0,64.5,41.5,41.0,36.0,nan,74.5,82.0,354.5,53.0,5.0,3.5,334.0,135.0,59.0,45.5,118.5,18.0,71.0,65.0,273.0,320.5,5.0,339.0,30.0,57.5,49.0,119.0,28.0,28.5,30.0,64.0,17.0,nan,nan,68.0,65.0,357.5,38.0,5.0,21.0,357.0,354.5,20.0,43.0,27.0,364.0,74.0,56.0,363.0,29.5,nan,39.5,64.0,45.5,18.0,63.5,nan,nan,nan
Dur_20,1.5,3.5,8.5,6.0,2.0,5.0,3.5,5.0,3.0,3.5,nan,2.5,3.0,2.5,8.5,21.5,4.0,3.0,3.0,10.0,5.5,3.0,3.5,27.0,9.0,1.0,2.0,4.5,7.0,11.0,5.0,2.5,8.5,14.0,1.5,6.0,5.0,2.0,nan,nan,12.0,7.0,90.5,6.0,181.0,3.0,2.0,4.5,45.0,14.0,6.0,2.0,4.0,3.0,149.0,54.5,nan,18.0,5.0,8.5,77.0,2.0,nan,nan,nan
Fre_20,4.0,4.0,4.0,4.0,3.0,6.0,4.0,4.0,5.0,2.0,nan,4.0,9.0,2.0,2.0,4.0,6.0,3.0,4.0,5.0,4.0,2.0,6.0,4.0,5.0,1.0,2.0,6.0,3.0,5.0,6.0,6.0,4.0,4.0,4.0,3.0,1.0,3.0,nan,nan,2.0,5.0,2.0,9.0,1.0,9.0,7.0,6.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,6.0,2.0,2.0,nan,nan,nan
Tim_50,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,nan,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,nan,nan,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,nan,nan,nan
Dur_50,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,nan,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,nan,nan,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,nan,nan,nan
Fre_50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan
