Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Avg,0.46958904109589034,40.6568306010929,5.869589041095891,7.517260273972603,2.60986301369863,12.966120218579237,2.903013698630137,60.39561643835617,5.354520547945206,2.259016393442623,0.23123287671232878,28.34109589041096,3.101917808219178,0.9139344262295082,6.978082191780822,16.203287671232875,50.467123287671235,4.936885245901639,134.47915068493148,8.632054794520547,9.903506849315068,3.134344262295082,27.49832876712329,9.971068493150685,11.834931506849315,1.3660928961748635,0.8101095890410959,61.304575342465746,18.01304109589041,32.71885245901639,7.112164383561644,10.60695890410959,75.16054794520548,11.833688524590164,4.034410958904109,19.584931506849312,1.4352876712328766,4.7277595628415305,2.6011780821917805,0.06583561643835617,19.380301369863012,28.618060109289615,83.7886301369863,5.886054794520548,74.32452054794521,13.831065573770491,20.547534246575342,123.26219178082191,7.533123287671233,11.706857923497267,28.004931506849317,1.7338082191780824,7.637260273972604,1.6765846994535518,69.78027397260274,22.391479452054792,1.3705753424657534,34.17497267759563,8.494794520547945,19.918520547945207,37.75035616438356,4.221065573770492,1.6504109589041098,1.5378904109589042,0.5373150684931506
Std,0.29205196739745537,112.47885627566005,9.828891217774201,26.792183549371565,4.811488674922345,81.49497017384459,9.479669187472838,171.52982178503626,23.308853338339233,10.50237356023096,0.8469185809478608,144.9543688574229,12.897678314760867,3.9785898778920545,17.10031680052086,62.834721141833995,203.20945038885608,15.061956930706577,489.4680166456279,21.79449140901938,26.576973755553464,12.6270897088507,85.69422084829304,29.23372412098072,48.85113282637329,6.404232700579639,3.1896143089792273,197.31532194885062,36.38784319516027,94.85872341237952,20.5699281763077,26.568607684885926,180.73746031714492,35.64808254105405,7.933475459860494,56.602030219730715,6.724617236099002,24.511039810176758,9.686319910401622,0.16425564886336214,78.53001417426681,111.98629738731867,183.13922597052323,9.122817865397552,170.28999288354257,51.89491532218014,45.20523471872317,236.26127375143002,7.105416733549334,27.90234879974544,135.79085710262873,2.8076373368501337,16.779513280144894,8.950043750980514,227.96082519718706,60.83008166254172,1.5878985675293837,159.8033925170925,14.985772276102518,44.061050311171094,96.41522496514037,6.671457571798841,3.8732628411446894,15.400568756230648,4.572411002981238
CV,0.6219309690785952,2.7665426599346508,1.6745450403694844,3.5640888532402584,1.843579011491346,6.285224014587643,3.265457959067182,2.8401038336964595,4.353116797223608,4.649091343788742,3.662621825189208,5.114635277969874,4.157969073386077,4.353255292402069,2.4505754347036177,3.8778994989634117,4.026570906974972,3.0509027819130043,3.63973161752332,2.524832375120473,2.6835922022300154,4.02862246523127,3.116342872107491,2.9318547095591527,4.127707270473118,4.687992096666228,3.937262750777564,3.218606781738362,2.0200832830755036,2.899206918433325,2.892217764798998,2.504828002547659,2.4046852405720682,3.0124235961575345,1.9664519903087687,2.89008058056959,4.685205182820753,5.184493729931744,3.723820363056352,2.4949359898097034,4.052053302761509,3.9131337679651867,2.185728847352061,1.549903659390017,2.291168400793006,3.7520547527874273,2.2000320902863333,1.916737568414627,0.9432232106406798,2.3834191020411724,4.848819468436037,1.6193471145159894,2.197059243525931,5.338259232532419,3.2668376350412363,2.7166620139054523,1.1585635012757867,4.676035706733897,1.7641123914008319,2.2120644053414114,2.5540215977115874,1.580515027592789,2.3468475050096473,10.014087249967375,8.509739017377893
SP_Tim,120.0,89.0,19.0,94.0,129.0,31.0,65.0,98.0,56.0,45.0,337.0,47.0,120.0,97.0,112.0,5.0,120.0,73.0,60.0,68.0,22.0,1.0,49.0,21.0,72.0,47.0,137.0,67.0,94.0,58.0,71.0,105.0,66.0,365.0,92.0,54.0,69.0,65.0,47.0,50.0,89.0,50.0,90.0,55.0,86.0,58.0,31.0,95.0,108.0,72.0,71.0,4.0,127.0,62.0,59.0,101.0,63.0,32.0,60.0,29.0,88.0,109.0,32.0,65.0,351.0
SP_Mag,1.2,276.0,71.0,55.0,14.0,535.0,45.0,820.0,121.0,17.0,13.0,525.0,18.0,26.0,101.0,138.0,220.0,48.0,5000.0,94.0,105.0,54.0,235.0,236.0,167.0,10.0,9.2,2290.0,133.0,270.0,42.0,260.0,860.0,94.0,30.0,329.0,118.0,125.0,27.0,1.2,288.0,530.0,731.0,96.0,673.0,145.0,207.0,620.0,39.0,91.0,677.0,18.6,107.0,28.7,515.0,204.0,6.52,809.0,67.6,75.0,239.0,49.6,12.7,93.7,16.0
SP_Dur,167.0,73.0,166.0,85.0,72.0,146.0,120.0,60.0,47.0,115.0,186.0,68.0,75.0,70.0,78.0,118.0,83.0,96.0,61.0,103.0,157.0,123.0,101.0,145.0,113.0,114.0,28.0,91.0,94.0,77.0,94.0,97.0,130.0,145.0,80.0,117.0,70.0,112.0,85.0,152.0,55.0,107.0,84.0,130.0,99.0,74.0,107.0,98.0,101.0,124.0,63.0,151.0,76.0,77.0,59.0,94.0,99.0,125.0,90.0,155.0,101.0,69.0,110.0,18.0,100.0
SP_ROC,0.16666666666666663,0.05390874745713456,0.06904761904761902,0.08750000000000002,0.11111111111111108,0.07692307692307698,0.1020408163265306,0.0660436137071651,0.06191489361702124,0.09756097560975598,0.23026315789473684,0.05718954248366013,0.09347826086956515,0.1250000000000001,0.08000000000000007,0.0625,0.05128205128205128,0.09090909090909091,0.04431788426289604,0.05555555555555555,0.05479452054794513,0.07417582417582418,0.07151979565772669,0.09545454545454543,0.057189542483660115,0.10365198711063371,0.15476190476190474,0.041666666666666664,0.05263157894736842,0.046536796536796536,0.06594202898550727,0.05971479500891262,0.035556257901390644,0.058823529411764705,0.08695652173913032,0.06060606060606061,0.09090909090909098,0.07692307692307693,0.06999999999999992,0.11269841269841266,0.06316489361702125,0.05334281650071124,0.039736842105263154,0.06250000000000006,0.03428683385579937,0.06458333333333333,0.043478260869565216,0.04,0.050000000000000044,0.06015377657168705,0.054093567251461985,0.06451612903225812,0.063063063063063,0.06414473684210531,0.0405549626467449,0.04582651391162036,0.06839402427637728,0.07262526500853199,0.039697542533081276,0.03380281690140853,0.03685423235508125,0.07927501817811394,0.0615112709246758,0.11382113821138204,0.2626582278481013
SU_BFL_Tim,287.0,162.0,185.0,179.0,201.0,177.0,185.0,158.0,103.0,160.0,158.0,115.0,195.0,167.0,190.0,123.0,203.0,169.0,121.0,171.0,179.0,124.0,150.0,166.0,185.0,161.0,165.0,158.0,188.0,135.0,165.0,202.0,196.0,145.0,172.0,171.0,139.0,177.0,132.0,202.0,144.0,157.0,174.0,185.0,185.0,132.0,138.0,193.0,209.0,196.0,134.0,155.0,203.0,139.0,118.0,195.0,162.0,157.0,150.0,184.0,189.0,178.0,142.0,83.0,86.0
SU_BFL_Mag_10,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1.8,0.0,2.2,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.03600000000000001,0.0,0.42700000000000005,0.0,0.007000000000000029,1.7970000000000002,0.0,0.0,0.0,0.0
SU_BFL_Mag_50,0.3,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,5.9,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,3.1,0.05,0.56,0.0,0.08,9.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.03,4.449999999999999,0.06,3.3,0.1,0.07,8.0,0.27,0.08499999999999999,0.18,0.0,0.0,0.0,4.3149999999999995,0.59,0.0,2.705,0.0,0.98,3.72,0.0,0.0,0.0,0.0
