Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
WIN_Dur_5,nan,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.5,2.0,5.0,4.0,1.0,6.0,3.0,1.0,3.0,2.5,2.0,3.0,1.0,1.5,1.5,2.0,7.5,1.5,2.0,5.0,2.0,1.0,2.0,1.0,5.0,2.0,10.0,2.0,nan,2.0,2.0,1.0,3.5,5.0,3.5,nan,2.0,1.5,4.5,2.0,nan,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0
WIN_Fre_5,0.0,6.0,7.0,4.0,2.0,6.0,5.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,10.0,1.0,6.0,2.0,3.0,1.0,9.0,6.0,5.0,2.0,2.0,8.0,5.0,6.0,6.0,5.0,10.0,6.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,nan,6.0,8.0,7.0,4.0,6.0,8.0,0.0,7.0,2.0,6.0,8.0,0.0,5.0,3.0,7.0,6.0,2.0,1.0,1.0,1.0
WIN_Tim_10,nan,55.0,364.0,44.0,48.0,54.0,81.5,37.5,41.0,75.0,331.0,5.0,87.0,56.5,40.0,5.5,70.0,60.5,56.0,16.0,365.0,356.0,351.5,61.0,49.0,167.0,39.5,9.0,52.5,27.5,61.0,79.5,19.0,327.0,350.0,7.0,64.0,18.0,15.5,29.5,65.0,41.0,21.0,48.0,nan,27.0,357.0,354.0,40.0,82.5,39.0,328.0,36.0,58.0,22.5,72.5,41.0,28.5,43.0,18.0,63.0,85.0,359.0,59.0,346.0
WIN_Dur_10,nan,6.0,2.5,2.0,2.0,5.0,3.5,8.0,3.0,1.5,1.0,1.5,2.0,1.5,3.5,4.0,9.0,1.0,46.5,2.0,2.0,9.0,2.0,2.0,4.5,2.0,1.5,3.0,2.5,4.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,1.5,3.0,7.0,13.5,2.0,nan,1.0,4.0,2.5,1.0,9.5,4.5,2.0,4.0,1.5,8.0,4.0,1.0,9.0,2.0,3.0,21.0,1.0,1.0,3.0,2.0
WIN_Fre_10,0.0,6.0,8.0,7.0,9.0,7.0,6.0,6.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,7.0,8.0,2.0,5.0,6.0,1.0,6.0,9.0,6.0,4.0,6.0,5.0,8.0,4.0,5.0,6.0,9.0,7.0,7.0,6.0,1.0,5.0,2.0,2.0,3.0,5.0,6.0,5.0,nan,9.0,7.0,6.0,7.0,4.0,8.0,3.0,8.0,4.0,6.0,6.0,2.0,4.0,4.0,7.0,4.0,5.0,5.0,1.0,1.0
WIN_Tim_20,11.0,39.0,364.0,78.0,18.0,64.0,81.5,37.0,41.0,38.5,361.5,4.5,99.0,21.0,362.0,363.0,87.5,48.0,94.5,22.5,42.0,356.0,23.0,52.5,362.0,167.0,44.0,121.0,346.0,88.5,57.0,37.5,195.0,83.0,14.0,30.0,44.0,7.5,359.0,29.5,58.0,5.0,75.0,38.0,nan,50.0,322.0,359.5,5.5,41.0,25.0,336.0,56.0,43.5,300.0,49.0,50.0,48.0,16.5,55.0,131.0,77.0,31.0,58.0,351.0
WIN_Dur_20,1.0,6.0,7.0,3.0,2.0,10.0,2.5,6.0,4.0,3.0,2.0,4.0,2.5,3.0,6.0,27.0,1.5,4.0,1.0,6.0,1.5,17.0,11.0,3.0,4.0,3.5,2.0,3.0,9.0,2.0,4.0,11.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,38.0,10.0,2.0,3.0,nan,4.5,8.0,3.5,6.5,1.0,8.0,2.0,11.0,2.0,3.0,2.0,3.0,8.5,2.0,4.0,2.5,2.0,6.5,6.0,1.0
WIN_Fre_20,1.0,6.0,6.0,9.0,13.0,7.0,10.0,6.0,3.0,8.0,6.0,4.0,10.0,5.0,5.0,3.0,6.0,9.0,4.0,4.0,8.0,1.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0,9.0,4.0,7.0,4.0,8.0,7.0,5.0,8.0,5.0,2.0,1.0,3.0,6.0,7.0,nan,8.0,3.0,14.0,8.0,7.0,7.0,7.0,7.0,4.0,3.0,7.0,5.0,4.0,8.0,9.0,8.0,5.0,4.0,1.0,5.0
WIN_Tim_50,40.5,205.0,100.0,44.0,28.0,335.0,78.0,92.0,119.0,117.0,48.5,58.5,12.0,55.0,35.5,140.0,222.0,22.0,226.5,307.0,352.0,72.0,337.0,74.5,84.5,87.5,34.0,108.0,50.5,338.0,5.0,354.5,262.0,177.0,317.0,98.0,33.0,332.0,14.0,35.0,82.0,95.5,102.0,26.0,nan,335.0,142.0,334.0,355.0,358.5,230.5,22.0,311.0,27.0,120.0,242.0,15.0,352.0,77.0,141.5,344.0,19.5,2.5,58.0,25.5
WIN_Dur_50,1.5,5.0,20.0,9.0,21.0,1.0,2.0,2.5,1.0,15.0,4.0,12.0,3.0,5.0,17.5,5.0,5.0,24.0,2.0,6.0,7.0,3.0,3.0,2.5,14.5,2.5,5.0,138.5,144.5,1.5,9.0,3.0,3.0,1.0,2.0,3.5,3.0,9.0,25.0,4.0,27.0,72.0,4.0,4.5,nan,18.0,3.0,3.5,5.5,3.0,2.5,3.5,2.0,2.0,6.0,1.0,3.0,6.0,2.0,3.5,3.0,3.5,8.5,5.0,7.5
WIN_Fre_50,8.0,11.0,8.0,9.0,11.0,7.0,5.0,10.0,14.0,3.0,6.0,6.0,9.0,7.0,6.0,3.0,9.0,7.0,14.0,5.0,7.0,12.0,8.0,12.0,6.0,8.0,12.0,2.0,2.0,8.0,7.0,10.0,5.0,23.0,7.0,18.0,13.0,7.0,3.0,3.0,2.0,2.0,8.0,16.0,nan,7.0,9.0,6.0,8.0,12.0,18.0,8.0,5.0,8.0,10.0,10.0,17.0,3.0,17.0,8.0,13.0,18.0,8.0,3.0,4.0
