Year,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
SU_Dur_Fl,154.0,83.0,114.0,nan,131.0,151.0,162.0,187.0,149.0,121.0,118.0,111.0,117.0,153.0,88.0,229.0,150.0,163.0,nan,129.0,132.0,89.0,74.0,117.0,183.0,nan,157.0,128.0,112.0,nan,93.0,186.0,139.0,187.0,129.0,nan,202.0,110.0,185.0,nan,150.0,121.0,149.0,161.0,135.0,160.0,189.0,178.0,200.0,90.0,167.0,147.0,nan,nan,nan
SU_Dur_Wet,259.0,266.0,269.0,147.0,253.0,313.0,185.0,272.0,149.0,255.0,212.0,270.0,231.0,269.0,220.0,243.0,231.0,249.0,177.0,202.0,219.0,284.0,82.0,263.0,194.0,232.0,162.0,226.0,247.0,223.0,208.0,278.0,223.0,233.0,170.0,153.0,270.0,254.0,187.0,258.0,242.0,247.0,224.0,288.0,144.0,161.0,261.0,229.0,282.0,254.0,216.0,148.0,239.0,164.0,156.0
SU_No_Flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FA_Tim,323.0,354.0,286.0,309.0,nan,322.0,333.0,15.0,14.0,355.0,309.0,330.0,309.0,311.0,8.0,299.0,56.0,349.0,11.0,nan,339.0,317.0,298.0,304.0,307.0,5.0,nan,336.0,328.0,296.0,nan,299.0,345.0,343.0,10.0,346.0,nan,12.0,327.0,18.0,nan,326.0,312.0,340.0,344.0,335.0,349.0,4.0,3.0,13.0,297.0,21.0,326.0,nan,nan
FA_Mag,13.978375359938042,54.87681303851323,580.9551982212311,62.81844967217251,nan,33.93658049043579,154.87734415438405,56.00589596885827,106.8488986945008,408.9888897964395,45.934000882297795,25.941724231254472,99.8922946439613,145.85743927701395,68.99941475021156,137.77291350583667,5.280693857550167,135.86062486443635,215.90752436627523,nan,31.96851823471408,245.99869967842037,195.9618048304651,99.9912196473884,63.86007427262126,247.9883677164419,nan,58.9332231726942,327.84187440815276,32.93000457240018,nan,58.958756934104166,87.97652710742834,21.937791495142438,406.94496210297643,554.8175331086419,nan,93.02435103283946,60.94809211537352,151.96682321385111,nan,67.93854358575712,132.88937309434252,134.86936587386361,97.91717194666784,521.9573714984142,109.87123266412385,85.73533939417916,92.94335121246633,51.98135370089415,388.67679919789657,204.9164048193776,125.9680554649581,nan,nan
FA_Tim_Wet,37.0,94.0,104.0,99.0,349.0,79.0,130.0,38.0,99.0,355.0,78.0,59.0,103.0,60.0,124.0,66.0,70.0,65.0,97.0,4.0,47.0,39.0,128.0,312.0,88.0,16.0,43.0,341.0,61.0,66.0,61.0,49.0,72.0,62.0,56.0,22.0,338.0,80.0,106.0,20.0,80.0,53.0,73.0,50.0,106.0,344.0,350.0,76.0,54.0,95.0,96.0,70.0,327.0,33.0,336.0
FA_Dur,4.0,4.0,3.0,3.0,nan,2.0,3.0,7.0,1.0,3.0,2.0,4.0,4.0,3.0,6.0,2.0,5.0,4.0,5.0,nan,6.0,2.0,8.0,3.0,5.0,2.0,nan,3.0,4.0,4.0,nan,4.0,2.0,2.0,2.0,2.0,nan,4.0,3.0,5.0,nan,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,6.0,nan,nan
Tim_2,nan,nan,31.0,nan,55.0,nan,140.0,51.0,136.5,7.0,nan,nan,73.5,363.0,153.5,nan,nan,363.0,nan,30.5,nan,45.0,106.0,328.0,nan,45.0,44.0,nan,68.0,nan,63.0,nan,131.0,nan,107.5,85.5,346.0,120.0,20.0,45.0,nan,nan,85.0,nan,136.0,57.5,41.0,nan,92.5,147.0,125.0,94.0,337.5,52.5,39.0
Dur_2,nan,nan,2.0,nan,5.0,nan,5.0,1.0,3.0,2.0,nan,nan,3.5,2.0,2.5,nan,nan,1.0,nan,4.0,nan,4.0,20.0,2.0,nan,3.0,1.0,nan,2.0,nan,1.0,nan,2.0,nan,2.5,2.0,3.0,2.5,1.0,1.0,nan,nan,1.0,nan,1.0,4.5,2.0,nan,1.5,4.0,2.0,4.0,2.5,1.5,2.0
Fre_2,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,6.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,5.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,8.0,4.0,3.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0,0.0,4.0,2.0,7.0,2.0,2.0,2.0,1.0
Tim_5,nan,118.0,83.5,45.5,110.0,nan,115.5,51.0,77.0,14.0,134.0,nan,118.0,88.0,138.0,nan,nan,139.0,125.0,94.0,nan,364.0,72.0,328.0,105.0,44.0,44.0,nan,88.0,nan,63.0,51.0,120.0,nan,118.0,48.0,364.0,119.0,132.0,87.0,nan,115.0,82.0,80.0,134.0,27.5,40.0,127.0,111.0,138.0,108.0,75.0,335.0,52.0,38.0
Dur_5,nan,2.0,4.5,2.5,8.0,nan,8.5,2.0,3.0,2.0,3.0,nan,2.0,3.0,14.5,nan,nan,4.0,2.0,5.5,nan,3.0,3.0,4.0,2.0,3.0,1.0,nan,2.0,nan,1.0,1.0,2.0,nan,8.0,4.0,1.0,4.0,3.0,2.0,nan,7.5,1.0,5.0,7.0,2.5,4.0,3.0,2.0,6.0,3.0,3.0,7.0,2.0,4.0
Fre_5,0.0,3.0,4.0,2.0,5.0,0.0,4.0,2.0,4.0,5.0,3.0,0.0,5.0,7.0,2.0,0.0,0.0,6.0,3.0,4.0,0.0,11.0,3.0,5.0,1.0,5.0,1.0,0.0,7.0,0.0,1.0,1.0,7.0,0.0,7.0,7.0,7.0,5.0,3.0,4.0,0.0,2.0,5.0,1.0,3.0,8.0,1.0,3.0,5.0,4.0,9.0,3.0,1.0,2.0,1.0
Tim_10,nan,124.0,76.5,43.0,61.0,106.0,82.0,85.0,118.5,14.0,129.0,100.0,13.0,51.0,130.0,299.0,nan,86.0,117.0,81.5,117.5,361.0,72.0,98.5,109.0,52.0,44.0,357.0,84.0,132.0,136.0,104.0,100.0,nan,107.0,72.5,362.0,81.0,40.0,94.0,116.0,91.0,27.0,75.0,137.0,58.0,79.0,109.0,62.0,122.0,41.0,85.5,32.5,50.5,5.0
Dur_10,nan,4.0,5.0,9.0,12.0,3.0,3.5,7.0,5.0,7.0,2.0,2.5,3.0,2.5,38.0,1.0,nan,6.0,11.0,7.0,3.0,5.0,2.0,4.5,11.0,3.5,1.0,1.0,7.0,1.0,2.0,1.0,3.0,nan,10.5,4.5,2.0,7.0,1.0,3.0,7.0,3.0,2.0,12.0,2.0,4.0,1.5,2.0,3.0,6.0,2.5,2.5,3.0,4.5,3.5
Fre_10,0.0,4.0,6.0,2.0,4.0,5.0,6.0,2.0,6.0,3.0,5.0,6.0,5.0,10.0,1.0,1.0,0.0,7.0,3.0,6.0,2.0,9.0,7.0,8.0,2.0,8.0,1.0,2.0,5.0,2.0,5.0,3.0,5.0,0.0,6.0,8.0,9.0,5.0,9.0,7.0,3.0,7.0,7.0,5.0,6.0,7.0,6.0,3.0,5.0,7.0,8.0,4.0,4.0,2.0,2.0
Tim_20,106.0,40.0,63.0,117.5,356.0,86.0,29.0,73.5,20.0,66.0,84.0,88.0,43.5,47.0,122.0,28.0,nan,46.0,80.5,11.0,79.0,26.5,39.0,44.0,316.0,16.0,81.0,54.0,79.0,92.0,113.0,51.0,40.0,105.0,61.0,43.5,14.5,34.0,32.5,61.5,110.0,2.0,44.0,31.5,87.5,22.5,40.0,84.0,49.5,88.0,31.0,88.0,334.0,72.5,355.0
Dur_20,5.0,2.0,4.5,5.0,11.0,52.0,5.0,12.5,10.0,16.0,4.0,18.0,8.5,5.5,1.0,3.0,nan,5.5,3.5,13.0,2.0,16.0,2.0,2.0,1.0,4.0,2.5,1.5,12.0,4.0,4.0,4.0,3.0,9.0,10.0,4.0,9.5,9.0,3.0,4.0,13.0,2.0,4.0,2.5,2.0,11.0,10.0,5.0,9.5,4.0,4.0,4.5,2.0,9.0,4.0
Fre_20,5.0,3.0,8.0,6.0,3.0,1.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,10.0,5.0,2.0,0.0,8.0,4.0,5.0,6.0,6.0,11.0,9.0,3.0,7.0,4.0,6.0,5.0,5.0,5.0,3.0,4.0,3.0,7.0,6.0,8.0,5.0,8.0,6.0,3.0,9.0,9.0,4.0,8.0,6.0,5.0,5.0,4.0,3.0,6.0,6.0,5.0,4.0,3.0
Tim_50,1.0,33.0,354.0,312.0,334.0,321.0,324.0,123.0,335.0,78.5,318.5,4.0,330.0,310.0,18.0,361.5,95.0,348.0,44.0,331.0,356.0,103.5,226.0,289.0,353.5,130.0,33.0,352.5,20.0,7.0,87.0,5.0,344.0,4.0,336.0,345.0,322.0,339.0,326.0,323.0,51.5,336.0,329.5,339.0,312.0,331.0,54.5,4.0,342.5,355.0,304.0,283.0,67.0,29.0,95.0
Dur_50,2.0,19.0,29.0,4.0,2.0,4.0,3.0,8.0,3.5,2.5,121.5,1.5,10.0,14.0,4.0,2.5,24.0,2.0,5.0,10.0,2.0,2.5,2.0,120.0,8.5,7.0,56.5,7.0,5.0,3.0,22.0,1.0,12.0,2.0,5.0,2.0,216.0,6.5,227.0,2.0,45.0,11.0,108.5,190.0,8.0,107.5,1.5,2.0,3.0,2.0,139.0,2.0,3.0,2.0,15.0
Fre_50,4.0,4.0,4.0,3.0,7.0,3.0,3.0,4.0,8.0,6.0,2.0,8.0,3.0,3.0,7.0,10.0,3.0,3.0,7.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,6.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,5.0,6.0,5.0,2.0,3.0,4.0,3.0,5.0
