Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Avg,1.6441095890410957,105.60245901639344,16.077534246575343,18.955890410958904,7.270410958904109,19.366939890710384,4.727123287671233,152.7758904109589,13.584383561643836,4.0109289617486334,1.140821917808219,67.33287671232877,7.704109589041096,3.464207650273224,17.57178082191781,33.49643835616438,149.66931506849315,15.878142076502732,361.0175342465754,23.5013698630137,21.58350684931507,9.997131147540983,64.05013698630138,27.559835616438356,25.29534246575342,5.8774043715847,2.4407671232876713,186.54758904109588,48.188767123287676,104.15737704918033,20.72917808219178,30.38320547945205,193.1268493150685,22.783524590163935,9.42931506849315,33.18463013698631,3.4375068493150684,9.384890710382514,4.253232876712328,1.2353150684931506,36.94682191780822,53.68352459016393,149.49413698630138,18.193068493150683,169.60260273972602,33.675327868852456,31.60301369863014,275.9261095890411,23.270136986301367,nan,nan,nan,nan,nan,nan,nan,nan,40.61062874251497,14.818876712328766,52.98553424657535,99.67386301369862,13.290000000000001,1.2610684931506848,2.249150684931507,0.5681369863013699
Std,0.633450727055136,279.16147875998473,29.738944338332125,72.35345434541475,13.739115287099409,81.29686727261175,12.060019023526202,403.97544068792314,51.56994561150349,12.461196195086563,0.5103363205451429,276.31590054089276,17.86380007093372,9.897783755936766,44.7551303967341,121.17621771923463,553.207268784962,34.121321841311975,1313.790938764279,77.06669677330237,50.01962999625528,44.1878848430913,165.0460764216254,73.86471577981771,79.89331485881213,19.560533843592296,4.445239345207342,440.6196774844674,91.15929192331119,304.4351940292251,48.84974390234253,80.44545668483553,395.6805367585386,53.10221203838513,13.597733728256612,90.25352803600197,9.025398170738178,34.53971950304043,9.042422027523966,4.689383313361785,153.98896257647573,163.10195144585524,360.23458458192596,33.76731696836283,369.39691929067965,126.49652210505205,74.39825447364905,561.4641163339097,25.694287222486746,nan,nan,nan,nan,nan,nan,nan,nan,78.67961524812323,27.795688984723604,116.60234704304824,238.4155628266616,29.30197518473415,1.4951775294672391,20.113425805536668,4.132040304392633
CV,0.385284978128853,2.6435130522542893,1.8497204784164452,3.8169377843409187,1.8897302181072784,4.197713615644922,2.5512385206833565,2.644235550526009,3.7962668955486305,3.1068104955052336,0.44734091498313444,4.1037293226222555,2.318736495693744,2.8571566012089726,2.5469888823624345,3.6175851423599026,3.696196969511071,2.148949271074127,3.639133322169771,3.2792427514869855,2.31749318335832,4.420056533314589,2.576826283087019,2.6801580679879065,3.1584199726482143,3.3280905323038494,1.8212468132640531,2.3619692956063894,1.8917124750273513,2.9228385223782944,2.35656926235338,2.647694850342247,2.048811639406091,2.3307285853967623,1.44207014289847,2.719738856917645,2.625565145429895,3.680353940065504,2.126011504574279,3.7961030614496916,4.167854082796054,3.0382124253395113,2.4096903854827123,1.8560539680854569,2.1780144486199906,3.7563560657134185,2.3541506257320615,2.0348350403307003,1.1041743002034077,nan,nan,nan,nan,nan,nan,nan,nan,1.9374143588610366,1.8756947320844233,2.2006449250926385,2.3919566837084973,2.2048137836519297,1.1856433949369796,8.942675979999615,7.272964802542851
SP_Tim,66.0,90.0,19.0,94.0,132.0,32.0,147.0,101.0,52.0,46.0,331.0,48.0,120.0,98.0,114.0,4.0,116.0,74.0,62.0,68.0,22.0,365.0,50.0,71.0,73.0,46.0,141.0,67.0,94.0,70.0,84.0,105.0,67.0,364.0,93.0,79.0,74.0,66.0,61.0,265.0,78.0,43.0,51.0,39.0,70.0,51.0,27.0,34.0,85.0,nan,nan,nan,nan,nan,nan,nan,nan,27.0,49.0,103.0,80.0,105.0,53.0,60.0,347.0
SP_Mag,2.6,681.0,319.0,138.0,60.0,300.0,24.0,2050.0,418.0,36.0,3.1,766.0,53.0,48.0,247.0,493.0,914.0,105.0,7380.0,435.0,196.0,437.0,574.0,140.0,176.0,55.0,12.0,4900.0,362.0,1150.0,331.0,640.0,1500.0,373.0,55.0,368.0,17.0,116.0,19.0,61.0,2400.0,2310.0,3000.0,302.0,3230.0,1900.0,513.0,5400.0,102.0,nan,nan,nan,nan,nan,nan,nan,nan,858.0,178.0,242.0,2430.0,244.0,6.83,305.0,77.5
SP_Dur,157.0,60.0,88.0,69.0,51.0,141.0,54.0,48.0,55.0,136.0,246.0,78.0,91.0,59.0,57.0,123.0,80.0,76.0,71.0,78.0,151.0,24.0,102.0,91.0,96.0,89.0,44.0,94.0,75.0,39.0,82.0,72.0,122.0,99.0,84.0,83.0,66.0,95.0,124.0,nan,83.0,106.0,119.0,134.0,107.0,78.0,120.0,163.0,106.0,nan,nan,nan,nan,nan,nan,nan,nan,112.0,94.0,87.0,72.0,50.0,156.0,23.0,41.0
SP_ROC,0.09545454545454549,0.047619047619047616,0.06904761904761905,0.07954545454545466,0.11538461538461539,0.07692307692307693,0.16666666666666666,0.061553030303030304,0.06316489361702125,0.08831168831168829,0.14285714285714282,0.045454545454545456,0.07142857142857142,0.06060606060606053,0.062499999999999986,0.0531015037593985,0.049642079053843755,0.12246173070915334,0.047619047619047616,0.054093567251461985,0.05263157894736842,0.07692307692307693,0.046511627906976744,0.0625,0.06060606060606061,0.06458333333333335,0.06904761904761902,0.07407407407407407,0.047619047619047616,0.06561085972850679,0.0647255969836615,0.07142857142857142,0.043010752688172046,0.058823529411764705,0.05390874745713457,0.05,0.052631578947368356,0.06666666666666667,0.06250000000000006,nan,0.06559139784946236,0.05818874312314854,0.03488372093023256,0.0714285714285715,0.0425531914893617,0.16025641025641024,0.03923076923076925,0.05025252525252526,0.05607966457023061,nan,nan,nan,nan,nan,nan,nan,nan,0.05745069635773193,0.0675450236966825,0.04887469006294107,0.04430379746835443,0.09242831541218632,0.076847365233192,0.17121212121212126,0.11904761904761903
SU_BFL_Tim,223.0,150.0,107.0,163.0,183.0,173.0,201.0,149.0,107.0,182.0,212.0,126.0,211.0,157.0,171.0,127.0,196.0,150.0,133.0,146.0,173.0,24.0,152.0,162.0,169.0,135.0,185.0,161.0,169.0,109.0,166.0,177.0,189.0,98.0,177.0,162.0,140.0,161.0,185.0,218.0,161.0,149.0,170.0,173.0,177.0,129.0,147.0,197.0,191.0,nan,nan,nan,nan,nan,nan,nan,nan,139.0,143.0,190.0,152.0,155.0,209.0,83.0,23.0
SU_BFL_Mag_10,0.6,1.8200000000000003,0.7,1.0,0.8,0.8,0.8,2.0,0.8,nan,0.5,1.4,1.2,1.0,1.2,1.4,6.0,0.4,7.0,0.6,1.3,0.5150000000000002,1.05,1.3,1.1,1.1,0.29,2.8,1.3,0.93,0.764,1.33,9.5,0.56,0.86,1.4,0.79,0.799,0.11,0.28,0.26,0.94,1.9700000000000002,0.33,1.6,0.695,0.36,15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.53,0.16,0.83,2.3,0.3,0.17000000000000004,0.13,0.1
SU_BFL_Mag_50,0.8,4.4,1.2,1.5,1.0,1.2,1.2,3.8,1.2,nan,0.6,1.8,1.8,1.5,1.6,2.0,12.0,0.7,14.0,2.2,1.5,2.2,2.6,1.7,1.6,1.5,0.47,8.3,1.9,1.5,1.1,2.3,17.0,1.2,1.2,1.8,1.4,1.1,0.31,0.4,0.57,2.0,5.2,0.72,4.9,1.55,0.84,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7,0.65,2.865,6.58,0.545,0.25,0.27,0.24
SU_BFL_Dur_Fl,nan,171.0,nan,222.0,177.0,206.0,201.0,223.0,nan,nan,nan,281.0,177.0,216.0,nan,nan,84.0,nan,251.0,nan,nan,361.0,nan,177.0,nan,140.0,197.0,211.0,209.0,286.0,272.0,158.0,87.0,nan,222.0,nan,244.0,nan,nan,208.0,nan,224.0,178.0,198.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,194.0,206.0,164.0,239.0,182.0,nan,nan,nan
