Year,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Dur_2,nan,1.0,nan,2.0,nan,3.0,nan,nan,nan,1.0,nan,nan,2.0,2.0,3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,1.0,2.0,3.5,nan,1.0,2.0,nan,3.0,nan,2.5,2.0,nan,1.0,1.0,3.5,2.5,nan,nan,1.0,nan,nan
Fre_2,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,1.0,3.0,6.0,0.0,3.0,2.0,0.0,3.0,0.0,8.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0
Tim_5,9.0,52.5,18.0,26.0,nan,56.0,44.5,41.0,nan,46.0,41.0,nan,99.0,347.0,67.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.0,24.0,57.0,14.0,10.0,nan,58.5,57.0,nan,80.5,57.0,79.0,91.5,nan,27.0,40.0,51.5,57.0,nan,nan,60.0,nan,nan
Dur_5,1.0,4.5,2.0,3.0,nan,3.0,2.0,1.0,nan,1.5,2.0,nan,3.0,4.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,12.0,1.0,5.0,2.0,nan,5.0,3.0,nan,3.5,2.0,3.0,2.5,nan,1.0,4.0,4.5,12.0,nan,nan,2.0,nan,nan
Fre_5,1.0,4.0,1.0,1.0,0.0,7.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,5.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,5.0,5.0,3.0,3.0,0.0,2.0,3.0,0.0,4.0,1.0,6.0,2.0,0.0,5.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0
Tim_10,31.5,51.5,18.0,26.0,46.0,34.0,47.0,46.0,nan,35.0,58.5,52.5,99.0,344.0,56.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.0,4.0,42.0,362.0,10.0,nan,58.5,51.0,nan,80.0,59.5,301.0,88.0,nan,40.0,13.5,53.0,17.5,78.0,nan,60.0,nan,6.0
Dur_10,2.0,9.0,4.0,6.0,2.0,8.0,2.5,2.0,nan,7.5,1.5,1.5,7.0,13.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.5,171.0,14.5,2.5,3.0,nan,9.0,14.0,nan,8.5,4.0,4.0,2.0,nan,6.5,12.0,11.0,62.0,1.0,nan,3.0,nan,2.0
Fre_10,4.0,4.0,3.0,1.0,2.0,3.0,4.0,6.0,0.0,4.0,2.0,2.0,1.0,3.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,2.0,4.0,3.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,5.0,0.0,4.0,2.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0
Tim_20,21.0,19.0,84.5,55.0,61.0,26.0,40.0,63.5,nan,20.0,58.5,83.0,92.0,326.0,337.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.5,4.0,21.0,358.0,2.0,10.0,76.5,29.0,nan,56.0,54.0,345.0,81.0,nan,15.5,361.0,102.0,353.0,91.0,68.0,59.0,nan,19.0
Dur_20,3.0,124.0,12.5,5.0,3.0,6.0,2.0,5.5,nan,1.0,3.0,3.0,19.0,144.0,206.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,204.0,29.0,4.0,12.0,6.0,29.0,37.0,nan,35.0,14.0,10.5,3.0,nan,32.5,9.0,12.0,176.0,2.0,3.0,5.0,nan,2.5
Fre_20,10.0,1.0,4.0,3.0,5.0,3.0,3.0,6.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,0.0,3.0,1.0,4.0,7.0,0.0,2.0,3.0,3.0,1.0,6.0,1.0,1.0,0.0,2.0
Tim_50,319.0,18.0,324.5,347.0,14.0,345.0,315.0,10.0,57.5,330.0,41.0,354.0,29.0,326.0,337.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,323.0,274.0,305.0,321.0,274.0,334.0,338.0,345.0,337.0,361.0,247.0,290.0,362.0,335.0,350.0,347.0,338.0,299.0,353.0,88.5,347.0,363.5
Dur_50,220.0,171.0,105.0,182.0,156.0,118.5,204.0,5.0,17.5,104.0,126.0,64.5,121.0,191.0,240.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,269.0,316.0,266.0,212.0,318.0,269.0,189.0,197.0,144.0,217.0,122.0,16.0,254.0,132.0,193.0,153.0,201.0,1.5,3.0,4.0,22.5,91.0,55.0
Fre_50,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0
