Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Avg,0.32657534246575337,25.28688524590164,2.9868493150684934,3.6569863013698627,1.5328767123287672,3.514754098360656,3.031232876712329,42.59232876712329,5.667397260273973,1.2825136612021857,1.2052054794520548,28.310136986301373,2.6153424657534248,1.5101092896174864,2.27013698630137,23.97178082191781,26.526575342465755,1.6439890710382512,59.832958904109596,6.898438356164383,9.212191780821918,2.7816666666666667,16.925726027397257,6.808191780821917,9.431479452054793,3.9211202185792344,3.2035890410958903,77.38969863013699,17.088219178082195,33.974344262295084,5.039150684931506,4.0800547945205485,78.44942465753425,6.382650273224044,1.9267397260273968,23.295260273972605,1.7765479452054795,10.50571038251366,1.7917260273972604,0.5742191780821918,18.88920547945206,42.894043715847,100.84915068493152,4.735835616438356,79.04213698630137,3.7117486338797816,7.064876712328768,nan,nan,nan,nan,nan,8.409450549450549,2.257622950819672,86.74043835616438,22.05564383561644,1.3727123287671232,16.186147540983608,2.722821917808219,7.972191780821918,18.00928767123288,1.172049180327869,0.512,2.7026027397260273,1.0274246575342465
Std,0.3736243046642464,84.2660990933989,3.5530642290353005,12.228694604884788,2.1479811990274715,16.639473471193398,16.322558886920927,128.74408914236565,36.12237124255065,3.3305130503835465,5.846825648440156,187.63547341465812,8.668389128794153,6.605514461382338,5.282264067600643,117.57387021401757,92.94587248264115,3.9423793043180826,317.3186911867159,29.227650551136517,38.177655913983344,8.249771562217926,63.165478193644574,12.164155405548854,50.861749656153144,20.751272345000128,9.508754783342713,311.7130973840064,45.56785214252991,153.22106245296308,11.71859139189394,13.225998991080639,399.8250685973143,22.322975552366916,1.7901231458933038,92.52442005829616,5.1958886935917326,67.22638627340163,2.7344855079945414,0.938929005829709,109.31980766602116,206.17291990252915,303.73670431935864,8.82624828691631,326.9836877483577,8.18076012889645,17.338945783270997,nan,nan,nan,nan,nan,40.00312714733982,13.589884561041131,345.64287397496116,96.19097362565383,1.0733945830606244,86.8229956140595,4.022997380957492,20.532632113235426,49.63157997685986,1.4499087620765394,0.5307555741130325,28.3079285291119,5.173101128474042
CV,1.1440677114299493,3.332403270468287,1.189569293338731,3.343926828575778,1.401274598114436,4.7341785529048375,5.3847921129122716,3.022706033433473,6.373714349575068,2.5968636055397916,4.85131021068574,6.627854662287598,3.3144374942487596,4.374196296120745,2.326848159153071,4.904678175036448,3.5038775749482576,2.3980568811374745,5.3034096424223645,4.236850290184727,4.144253270265407,2.965765690431849,3.731921342186454,1.7866939999860492,5.392764721029226,5.292179578344852,2.9681568582498143,4.027837075238583,2.6666238106880353,4.509904923257302,2.3255092226029004,3.2416228842913957,5.096596569608051,3.4974461386384244,0.9290944291599921,3.9718131057617803,2.924710648881905,6.399032890274349,1.526173905039921,1.6351404510131387,5.787422228263691,4.806562917414092,3.011792387506361,1.8637150867905758,4.136827522831608,2.204017819047553,2.454246052590439,nan,nan,nan,nan,nan,4.756925189357766,6.019554574472709,3.9847951027837687,4.361286133498417,0.7819515863346798,5.364030903228959,1.4775102824924633,2.575531632672107,2.7558880108366988,1.2370716062195803,1.0366319806895166,10.474320962163155,5.03501749791479
SP_Tim,60.0,91.0,19.0,94.0,131.0,31.0,65.0,102.0,52.0,37.0,321.0,46.0,97.0,97.0,113.0,3.0,116.0,77.0,61.0,66.0,23.0,365.0,49.0,75.0,72.0,46.0,137.0,67.0,93.0,55.0,83.0,105.0,66.0,365.0,15.0,50.0,71.0,65.0,60.0,13.0,94.0,48.0,55.0,52.0,86.0,57.0,31.0,nan,nan,nan,nan,nan,127.0,61.0,58.0,99.0,36.0,34.0,61.0,41.0,91.0,108.0,25.0,64.0,350.0
SP_Mag,2.6,271.0,16.0,28.0,14.0,66.0,54.0,453.0,70.0,40.0,6.8,2020.0,12.0,11.0,41.0,460.0,171.0,5.5,2600.0,72.0,104.0,17.0,160.0,41.0,136.0,30.0,49.0,3220.0,182.0,717.0,86.0,123.0,1720.0,60.0,7.3,1030.0,7.8,259.0,11.0,15.0,172.0,1170.0,2950.0,67.0,621.0,22.0,172.0,nan,nan,nan,nan,nan,178.0,206.0,1480.0,636.0,3.08,83.4,18.5,127.0,213.0,17.2,3.56,482.0,96.0
SP_Dur,153.0,71.0,196.0,92.0,90.0,162.0,109.0,40.0,127.0,155.0,186.0,63.0,111.0,81.0,70.0,113.0,67.0,113.0,71.0,64.0,76.0,130.0,114.0,100.0,48.0,40.0,58.0,86.0,68.0,51.0,82.0,69.0,87.0,68.0,190.0,97.0,110.0,101.0,119.0,190.0,40.0,64.0,81.0,142.0,35.0,130.0,91.0,nan,nan,nan,nan,nan,52.0,47.0,52.0,65.0,169.0,87.0,79.0,132.0,46.0,86.0,185.0,25.0,87.0
SP_ROC,0.16666666666666663,0.05952380952380952,0.07142857142857134,0.07692307692307698,0.11111111111111108,0.08333333333333329,0.08333333333333323,0.09090909090909091,0.06666666666666672,0.08012820512820511,0.09090909090909098,0.06524822695035461,0.09090909090909098,0.09090909090909098,0.0714285714285715,0.06250000000000003,0.06382978723404253,0.08633540372670799,0.047619047619047616,0.07462686567164178,0.07194616977225674,0.0811403508771929,0.06534090909090912,0.0819672131147541,0.07692307692307693,0.06594958713602785,0.10526315789473682,0.06350806451612903,0.05555555555555555,0.0625,0.051315789473684204,0.05409356725146198,0.058823529411764705,0.021052631578947295,0.042109929078014224,0.06857366771159874,0.049390243902439,0.0727272727272728,0.05128205128205122,0.06250000000000006,0.07142857142857142,0.15,0.05263157894736842,0.062499999999999965,0.05454545454545454,0.04545454545454543,0.03419053185271774,nan,nan,nan,nan,nan,0.046082949308755804,0.03360580244070917,0.047745358090185784,0.050116550116550085,0.030550373134328384,0.042234996333357006,0.0394393439022948,0.053126846519503605,0.05363135186960688,0.05751879699248112,0.06356046323727443,0.038055699705933185,0.03726578764746707
SU_Tim,213.0,162.0,215.0,186.0,221.0,193.0,174.0,142.0,179.0,192.0,142.0,109.0,208.0,178.0,183.0,116.0,183.0,190.0,132.0,130.0,99.0,130.0,163.0,175.0,120.0,86.0,195.0,153.0,161.0,106.0,165.0,174.0,153.0,68.0,205.0,147.0,181.0,166.0,179.0,203.0,134.0,112.0,136.0,194.0,121.0,187.0,122.0,nan,nan,nan,nan,nan,179.0,108.0,110.0,164.0,205.0,121.0,140.0,173.0,137.0,194.0,210.0,89.0,72.0
SU_Mag_10,0.0,1.9,0.2,0.1,0.0,0.1,0.1,1.4,0.2,0.0,0.0,0.3,0.1,0.0,0.1,0.3,0.6,0.0,1.5,0.19500000000000015,0.11,0.11,0.24,0.09,0.17,0.24,0.095,2.5,1.4,1.1400000000000001,0.32,0.22,3.1,0.378,0.21000000000000002,0.3980000000000001,0.09,0.24,0.04,0.02,0.4,0.78,2.3,0.17,2.0,0.13,nan,nan,nan,nan,nan,nan,0.23,0.045,1.856,1.2399999999999998,0.06,0.32,0.07,0.19,0.46,nan,0.02,0.02,0.07
SU_Mag_50,0.2,2.6,0.4,0.1,0.1,0.3,0.3,1.8,0.3,0.0,0.1,1.0,1.0,0.4,0.1,0.7,0.9,0.1,2.5,0.64,1.2,0.64,0.63,0.58,0.88,1.5,0.2,4.7,2.0,2.0,0.81,1.0,6.4,0.87,0.495,1.5,0.36,0.865,0.08,0.08,1.2,2.1,3.6,0.76,2.8,0.33,nan,nan,nan,nan,nan,nan,0.835,0.48,3.13,1.92,0.31,1.065,0.6,0.81,1.35,nan,0.07,0.15,0.21
SU_Dur_Fl,165.0,158.0,105.0,130.0,139.0,nan,178.0,230.0,180.0,nan,nan,nan,117.0,136.0,nan,196.0,nan,nan,nan,nan,nan,254.0,nan,164.0,nan,283.0,188.0,228.0,nan,289.0,nan,219.0,122.0,250.0,192.0,176.0,nan,186.0,nan,223.0,nan,261.0,nan,nan,nan,117.0,nan,nan,nan,nan,nan,nan,181.0,255.0,259.0,nan,nan,210.0,nan,181.0,188.0,nan,nan,nan,nan
SU_Dur_Wet,224.0,168.0,170.0,148.0,143.0,177.0,229.0,263.0,181.0,111.0,259.0,287.0,240.0,282.0,136.0,215.0,135.0,192.0,286.0,198.0,252.0,267.0,214.0,249.0,279.0,403.0,196.0,234.0,246.0,315.0,282.0,242.0,193.0,259.0,194.0,270.0,235.0,234.0,146.0,230.0,267.0,262.0,263.0,181.0,282.0,161.0,nan,nan,nan,nan,nan,nan,234.0,256.0,322.0,160.0,181.0,278.0,242.0,256.0,299.0,nan,209.0,246.0,263.0
SU_No_Flow,88.0,0.0,0.0,0.0,38.0,2.0,6.0,0.0,0.0,61.0,85.0,0.0,0.0,78.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,9.0,0.0
FA_Tim,nan,12.0,320.0,318.0,315.0,359.0,nan,350.0,6.0,358.0,nan,nan,nan,324.0,314.0,nan,311.0,nan,nan,nan,nan,nan,19.0,nan,338.0,nan,4.0,16.0,15.0,nan,30.0,nan,27.0,274.0,318.0,30.0,322.0,nan,352.0,nan,60.0,nan,8.0,nan,nan,nan,304.0,nan,nan,nan,nan,nan,nan,359.0,363.0,2.0,nan,nan,331.0,nan,353.0,324.0,nan,nan,nan
FA_Mag,nan,278.004223677896,9.960969881190348,34.93958535478907,1.8331217670435547,43.97486894713104,nan,216.9921203475158,129.92558538391506,4.972240399432738,nan,nan,nan,33.88062683931794,4.97871225933868,nan,188.93891441971843,nan,nan,nan,nan,nan,119.98593272562977,nan,117.95725731188367,nan,39.867369628908364,417.98273083555216,109.98444913053113,nan,12.978451899163737,nan,682.9520662579145,184.9984171243717,6.872422052830717,484.7055605086563,33.893687198826434,nan,3.550894181085428,nan,284.96745125454305,nan,532.9594891641585,nan,nan,nan,31.969419926951453,nan,nan,nan,nan,nan,nan,22.126241712851307,1059.9513379706289,432.95271817028674,nan,nan,8.658745088181908,nan,59.120154631894394,3.291290589957029,nan,nan,nan
FA_Tim_Wet,nan,71.0,330.0,18.0,333.0,363.0,5.0,36.0,39.0,359.0,303.0,34.0,30.0,82.0,95.0,317.0,330.0,317.0,17.0,51.0,327.0,350.0,32.0,10.0,58.0,33.0,124.0,24.0,21.0,41.0,56.0,80.0,50.0,345.0,327.0,32.0,51.0,50.0,35.0,323.0,67.0,35.0,9.0,32.0,9.0,37.0,348.0,nan,nan,nan,nan,nan,35.0,47.0,364.0,65.0,323.0,20.0,34.0,15.0,63.0,70.0,nan,52.0,334.0
