Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Avg,95.56027397260274,205.81967213114754,85.67671232876712,53.03232876712329,46.6172602739726,150.33306010928962,42.778082191780825,198.91232876712328,40.08438356164383,42.60710382513661,18.23917808219178,78.65205479452055,142.2219178082192,44.39617486338798,90.45123287671233,59.20438356164383,176.22109589041096,34.69043715846995,189.42575342465753,94.46575342465754,60.446575342465756,30.438251366120216,174.45780821917808,131.41643835616438,106.32054794520548,17.459562841530055,10.015342465753424,245.5564383561644,97.92876712328767,199.69945355191257,65.0986301369863,182.5205479452055,319.1698630136986,80.56284153005464,45.09041095890411,162.7835616438356,37.02986301369863,24.007923497267758,27.32246575342466,17.953698630136987,42.21671232876712,57.58387978142077,148.13123287671235,27.17917808219178,182.3295890410959,119.7568306010929,176.6709589041096,239.55890410958904,73.36164383561643,130.47267759562843,66.95342465753424,64.25890410958904,90.60958904109589,63.51803278688525,167.42000000000002,165.09616438356161,26.158027397260273,60.06128415300547,74.76246575342466,149.4731506849315,150.42465753424656,41.486338797814206,59.989479452054795,18.182547945205478,39.630547945205485
Std,195.8560533333657,381.98332759929053,133.20720137732891,68.6106768823051,43.38559830680115,319.2173778856465,78.54017076451561,367.2323335904709,70.95681150243863,83.43789388118577,20.600576514969397,209.55317846639042,310.79953907979404,67.0874560653824,164.9982176071866,85.10125786598826,297.0757854859374,48.166625537356126,406.7485455191777,181.89940635596236,98.86035825080346,59.65378400964231,294.3551210499773,184.29699602402388,169.44540880201893,11.625222429278674,9.610683849799628,435.58736398571875,131.36359817650123,382.1693361261618,121.43313678914929,289.88998903405667,443.97851814160344,128.1373287246567,58.868137216011576,340.51883017299235,82.77672170450832,27.29241708083705,43.2979551474138,29.340098677913883,117.44397776164978,117.60601954421689,256.8341288930142,41.435232898486866,367.85999562980834,203.87740984643838,385.45575192343586,397.2663506762446,99.75922057859357,282.28547745773403,104.26830785295355,99.87587397133879,133.9600719130682,109.57912256013051,259.66523392550846,274.1192036204454,30.749665291851443,121.41549835236944,159.08413605575194,193.28803701139142,255.47661618904237,46.28621434626261,137.66417447633054,30.275640596162045,75.81934308244288
CV,2.0495551675533905,1.8559126231427099,1.5547655571349788,1.2937519146781162,0.9306767075504059,2.1234010513295,1.8359909266714611,1.8462019718265343,1.7701859227376562,1.95830944585256,1.1294684673912592,2.6643064699816255,2.1853139366247003,1.5111089248526037,1.8241677018607805,1.4374148119856784,1.6858128363398897,1.3884698344193642,2.1472716257716162,1.925559261018743,1.6354997399058724,1.959829534624348,1.6872567874988296,1.4023892165190386,1.593722117472026,0.6658369705355066,0.9595961279070097,1.7738788154026175,1.341419911997061,1.9137224931204708,1.8653716143276584,1.5882594715915743,1.3910414785074747,1.5905264299404582,1.3055577885432146,2.091850225749667,2.235404480807459,1.136808732497964,1.5847015982438093,1.6342091555811091,2.7819309293211263,2.042342752704934,1.7338283352220112,1.5245211894628954,2.0175551185325995,1.70242823581019,2.181772003245009,1.6583242946148662,1.3598280431410037,2.1635600852204186,1.5573259827452348,1.5542729113619416,1.4784315140455029,1.7251655593268882,1.5509809695705916,1.660360824516763,1.1755345624827997,2.021526846530034,2.1278610122414903,1.293128806917408,1.698369272543493,1.1156977377984798,2.2948052847558955,1.665093400957888,1.913154044381956
SP_Tim,342.0,29.0,19.0,93.0,125.0,58.0,147.0,97.0,56.0,44.0,91.0,51.0,112.0,29.0,11.0,42.0,118.0,52.0,60.0,68.0,359.0,365.0,64.0,96.0,85.0,109.0,82.0,67.0,93.0,59.0,90.0,105.0,65.0,363.0,91.0,55.0,50.0,21.0,89.0,53.0,88.0,55.0,62.0,55.0,86.0,57.0,31.0,57.0,105.0,58.0,69.0,6.0,2.0,62.0,87.0,101.0,62.0,38.0,68.0,108.0,89.0,108.0,365.0,66.0,46.0
SP_Mag,818.0,2430.0,556.0,301.0,97.0,1130.0,165.0,3260.0,392.0,585.0,35.0,1120.0,551.0,217.0,1820.0,292.0,864.0,441.0,1900.0,534.0,560.0,472.0,1320.0,1070.0,800.0,38.0,26.0,2090.0,540.0,1090.0,391.0,2780.0,2250.0,1380.0,340.0,1590.0,191.0,220.0,208.0,173.0,934.0,600.0,776.0,556.0,1100.0,975.0,1850.0,1450.0,315.0,1060.0,1010.0,724.0,606.0,613.0,1040.0,1150.0,242.0,384.0,1390.0,374.0,1730.0,222.0,502.0,165.0,197.0
SP_Dur,208.0,113.0,179.0,127.0,75.0,109.0,70.0,61.0,51.0,60.0,99.0,74.0,68.0,89.0,159.0,128.0,79.0,132.0,76.0,79.0,190.0,154.0,85.0,84.0,108.0,101.0,102.0,87.0,70.0,82.0,79.0,64.0,109.0,108.0,102.0,85.0,84.0,172.0,60.0,75.0,69.0,93.0,67.0,107.0,79.0,69.0,62.0,146.0,61.0,88.0,91.0,172.0,197.0,67.0,89.0,82.0,87.0,103.0,75.0,86.0,124.0,120.0,57.0,105.0,80.0
SP_ROC,0.045871559633027525,0.04504504504504504,0.034482758620689655,0.04124149659863945,0.03333333333333333,0.03529411764705882,0.045454545454545456,0.03686714237172953,0.0459830866807611,0.043478260869565216,0.06330128205128205,0.04487179487179487,0.03137689184200812,0.0392156862745098,0.044036845507433746,0.02926898914905768,0.03463268365817092,0.05,0.03875968992248062,0.02830188679245283,0.03603896103896104,0.05263157894736842,0.034482758620689655,0.03278688524590164,0.03333333333333333,0.05131578947368421,0.03529900332225912,0.04428104575163399,0.031578947368421054,0.03910614525139665,0.033634821933295644,0.030211756115370574,0.05191061199879409,0.02631578947368421,0.038461538461538464,0.04511533242876527,0.05,0.0625,0.05263157894736842,0.0625,0.047619047619047616,0.04939024390243903,0.031578947368421054,0.047619047619047616,0.0392156862745098,0.048051948051948054,0.030927835051546393,0.03233273596176822,0.03582887700534759,0.0379746835443038,0.035398230088495575,0.03238146466125134,0.03160746189006709,0.0290865005898379,0.02906561794479646,0.03771750983831966,0.02803738317757016,0.03352913439255669,0.02889245585874795,0.021897810218978103,0.026442307692307727,0.024017467248908176,0.03508771929824561,0.0417582034382955,0.028481012658227913
SU_BFL_Tim,185.0,142.0,198.0,220.0,200.0,167.0,217.0,158.0,107.0,104.0,190.0,125.0,180.0,118.0,170.0,170.0,197.0,184.0,136.0,147.0,184.0,154.0,149.0,180.0,193.0,210.0,184.0,154.0,163.0,141.0,169.0,169.0,174.0,106.0,193.0,140.0,134.0,193.0,149.0,128.0,157.0,148.0,129.0,162.0,165.0,126.0,93.0,203.0,166.0,146.0,160.0,178.0,199.0,129.0,176.0,183.0,149.0,141.0,143.0,194.0,213.0,228.0,57.0,171.0,126.0
SU_BFL_Mag_10,12.0,18.0,14.8,9.6,9.8,10.400000000000002,14.0,14.0,7.9,8.3,4.5,11.0,21.0,9.0,13.0,9.3,19.0,8.350000000000001,14.0,12.0,10.0,7.1,17.3,18.0,16.0,6.26,3.8,21.0,18.0,19.0,15.0,22.0,28.0,14.0,11.0,18.0,8.450000000000001,7.33,6.0,3.66,5.6,7.59,17.0,6.0,18.0,17.0,12.0,23.0,17.0,19.0,12.0,12.0,13.7,11.7,18.8,20.2,7.18,12.0,14.8,23.6,22.0,12.0,11.6,5.99,6.43
SU_BFL_Mag_50,15.0,26.0,21.0,12.0,15.0,17.0,19.0,20.0,13.0,11.0,6.1,21.0,32.0,16.0,19.0,13.0,22.0,11.0,19.0,16.0,12.0,10.0,27.0,26.0,20.0,7.9,6.6,33.0,29.0,25.0,20.0,36.0,40.0,19.0,16.0,22.0,12.0,8.6,9.2,6.3,9.6,13.0,22.0,9.5,30.0,29.5,21.0,29.5,20.0,24.0,16.0,13.0,17.45,19.6,26.6,23.0,9.125,15.4,33.4,33.1,27.5,13.1,13.5,7.545,9.03
