2.600000000000000000e+01,1.800000000000000044e+00,3.899999999999999911e+00,2.000000000000000000e+00,3.100000000000000089e+00,9.100000000000000000e+01,8.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,5.599999999999999645e+00,5.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+01,3.700000000000000178e+00,1.899999999999999911e+00,3.000000000000000000e+00,7.400000000000000000e+01,6.700000000000000178e+00,nan,nan,nan,nan,nan,nan,nan,nan,4.500000000000000000e+00,5.099999999999999645e+00
1.900000000000000000e+01,1.000000000000000000e+01,3.700000000000000178e+00,1.899999999999999911e+00,2.799999999999999822e+00,6.400000000000000000e+01,6.099999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,nan,4.099999999999999645e+00,7.500000000000000000e+00
1.700000000000000000e+01,6.299999999999999822e+00,4.400000000000000355e+00,1.899999999999999911e+00,3.100000000000000089e+00,5.700000000000000000e+01,7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,3.500000000000000000e+00,2.140000000000000000e+02
1.600000000000000000e+01,4.799999999999999822e+00,8.400000000000000355e+00,2.000000000000000000e+00,3.299999999999999822e+00,5.100000000000000000e+01,1.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.399999999999999911e+00,4.200000000000000000e+02
3.400000000000000000e+01,4.200000000000000178e+00,7.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000089e+00,4.500000000000000000e+01,1.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,3.150000000000000000e+03
3.300000000000000000e+01,3.799999999999999822e+00,5.599999999999999645e+00,2.299999999999999822e+00,5.000000000000000000e+00,4.200000000000000000e+01,8.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,2.600000000000000089e+00,9.250000000000000000e+02
6.300000000000000000e+01,3.399999999999999911e+00,4.799999999999999822e+00,2.600000000000000089e+00,4.200000000000000178e+00,3.900000000000000000e+01,1.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.600000000000000089e+00,4.410000000000000000e+02
6.000000000000000000e+01,3.200000000000000178e+00,4.400000000000000355e+00,6.000000000000000000e+00,6.400000000000000355e+00,3.600000000000000000e+01,9.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,2.600000000000000089e+00,1.890000000000000000e+02
4.100000000000000000e+01,3.000000000000000000e+00,4.200000000000000178e+00,5.200000000000000178e+00,2.400000000000000000e+02,3.300000000000000000e+01,6.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,2.600000000000000089e+00,1.060000000000000000e+02
3.200000000000000000e+01,3.000000000000000000e+00,3.799999999999999822e+00,3.899999999999999911e+00,8.400000000000000000e+01,3.100000000000000000e+01,5.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,3.100000000000000089e+00,8.700000000000000000e+01
2.700000000000000000e+01,2.899999999999999911e+00,3.700000000000000178e+00,3.399999999999999911e+00,3.400000000000000000e+01,2.900000000000000000e+01,4.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,3.500000000000000000e+00,6.900000000000000000e+01
2.300000000000000000e+01,2.899999999999999911e+00,3.500000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,2.700000000000000000e+01,4.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,3.200000000000000178e+00,5.500000000000000000e+01
2.100000000000000000e+01,4.200000000000000178e+00,3.399999999999999911e+00,2.799999999999999822e+00,1.400000000000000000e+01,2.600000000000000000e+01,3.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,4.700000000000000000e+01
1.900000000000000000e+01,9.800000000000000711e+00,3.299999999999999822e+00,2.700000000000000178e+00,1.200000000000000000e+01,2.400000000000000000e+01,4.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.100000000000000000e+01,4.900000000000000000e+01
1.700000000000000000e+01,6.500000000000000000e+00,3.200000000000000178e+00,2.600000000000000089e+00,1.000000000000000000e+01,2.400000000000000000e+01,9.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.600000000000000000e+01,4.300000000000000000e+01
1.600000000000000000e+01,6.500000000000000000e+00,3.899999999999999911e+00,2.500000000000000000e+00,1.000000000000000000e+01,2.200000000000000000e+01,6.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,7.700000000000000000e+01,4.500000000000000000e+01
1.500000000000000000e+01,2.899999999999999911e+00,5.400000000000000355e+00,2.299999999999999822e+00,1.300000000000000000e+01,2.200000000000000000e+01,1.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.900000000000000000e+02,9.000000000000000000e+01
1.400000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,2.100000000000000089e+00,1.000000000000000000e+01,2.500000000000000000e+01,1.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.200000000000000000e+01,9.000000000000000000e+02
1.400000000000000000e+01,1.500000000000000000e+01,4.200000000000000178e+00,2.000000000000000000e+00,9.000000000000000000e+00,2.200000000000000000e+01,2.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+01,8.850000000000000000e+02
1.300000000000000000e+01,1.300000000000000000e+01,3.899999999999999911e+00,2.399999999999999911e+00,8.099999999999999645e+00,2.000000000000000000e+01,1.890000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,8.500000000000000000e+01,7.320000000000000000e+02
1.300000000000000000e+01,1.100000000000000000e+01,3.600000000000000089e+00,2.500000000000000000e+00,7.400000000000000355e+00,2.000000000000000000e+01,4.180000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,4.800000000000000000e+01,1.360000000000000000e+03
1.300000000000000000e+01,4.100000000000000000e+01,3.500000000000000000e+00,2.500000000000000000e+00,7.000000000000000000e+00,6.200000000000000000e+01,1.670000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,3.200000000000000000e+01,6.000000000000000000e+02
2.600000000000000000e+01,6.200000000000000000e+01,3.600000000000000089e+00,2.799999999999999822e+00,1.100000000000000000e+01,5.800000000000000000e+01,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.900000000000000000e+01,5.200000000000000000e+02
4.000000000000000000e+01,2.900000000000000000e+01,3.399999999999999911e+00,3.100000000000000000e+01,1.400000000000000000e+01,1.950000000000000000e+02,2.450000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.420000000000000000e+02,7.280000000000000000e+02
9.800000000000000000e+01,1.800000000000000000e+01,3.399999999999999911e+00,1.400000000000000000e+01,1.100000000000000000e+01,1.330000000000000000e+03,1.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.800000000000000000e+01,1.110000000000000000e+03
4.250000000000000000e+03,3.110000000000000000e+02,3.299999999999999822e+00,7.000000000000000000e+01,9.000000000000000000e+00,3.800000000000000000e+02,1.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.300000000000000000e+01,1.560000000000000000e+03
1.470000000000000000e+03,3.990000000000000000e+02,3.200000000000000178e+00,8.700000000000000000e+01,8.099999999999999645e+00,1.750000000000000000e+02,3.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.500000000000000000e+01,1.160000000000000000e+03
1.240000000000000000e+03,1.610000000000000000e+02,3.200000000000000178e+00,8.400000000000000000e+01,7.599999999999999645e+00,1.210000000000000000e+02,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.700000000000000000e+01,6.360000000000000000e+02
1.010000000000000000e+03,9.200000000000000000e+01,3.100000000000000089e+00,5.200000000000000000e+01,6.799999999999999822e+00,1.280000000000000000e+02,2.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.100000000000000000e+01,9.050000000000000000e+02
1.920000000000000000e+02,6.300000000000000000e+01,3.100000000000000089e+00,1.310000000000000000e+02,6.599999999999999645e+00,1.120000000000000000e+02,1.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.200000000000000000e+01,6.560000000000000000e+02
3.270000000000000000e+02,5.800000000000000000e+01,3.000000000000000000e+00,3.100000000000000000e+02,6.400000000000000355e+00,9.100000000000000000e+01,1.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.900000000000000000e+01,7.560000000000000000e+02
2.490000000000000000e+02,2.360000000000000000e+02,3.100000000000000089e+00,7.500000000000000000e+01,6.799999999999999822e+00,7.800000000000000000e+01,3.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.900000000000000000e+01,4.210000000000000000e+02
2.030000000000000000e+02,1.510000000000000000e+02,3.100000000000000089e+00,4.200000000000000000e+01,9.000000000000000000e+00,6.900000000000000000e+01,3.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.000000000000000000e+01,6.480000000000000000e+02
1.660000000000000000e+02,1.020000000000000000e+02,1.200000000000000000e+01,4.300000000000000000e+01,1.400000000000000000e+01,6.600000000000000000e+01,2.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.900000000000000000e+01,9.600000000000000000e+02
1.260000000000000000e+02,7.500000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+01,3.720000000000000000e+02,7.500000000000000000e+01,1.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.160000000000000000e+02,6.680000000000000000e+02
1.010000000000000000e+02,5.900000000000000000e+01,6.799999999999999822e+00,6.320000000000000000e+02,7.240000000000000000e+02,6.700000000000000000e+01,2.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.500000000000000000e+01,5.230000000000000000e+02
8.900000000000000000e+01,5.000000000000000000e+01,5.599999999999999645e+00,1.020000000000000000e+03,9.470000000000000000e+02,6.100000000000000000e+01,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.300000000000000000e+01,5.760000000000000000e+02
7.800000000000000000e+01,4.300000000000000000e+01,4.799999999999999822e+00,1.830000000000000000e+03,5.740000000000000000e+02,5.900000000000000000e+01,2.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.100000000000000000e+01,4.950000000000000000e+02
7.400000000000000000e+01,3.800000000000000000e+01,4.400000000000000355e+00,4.820000000000000000e+02,4.010000000000000000e+02,1.870000000000000000e+03,1.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.400000000000000000e+01,5.200000000000000000e+02
6.800000000000000000e+01,3.500000000000000000e+01,3.899999999999999911e+00,2.190000000000000000e+02,2.240000000000000000e+02,4.910000000000000000e+02,1.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.100000000000000000e+01,7.400000000000000000e+02
6.200000000000000000e+01,3.200000000000000000e+01,3.600000000000000089e+00,1.350000000000000000e+02,1.360000000000000000e+02,2.610000000000000000e+02,1.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.800000000000000000e+01,4.920000000000000000e+02
6.000000000000000000e+01,2.900000000000000000e+01,3.500000000000000000e+00,9.800000000000000000e+01,3.020000000000000000e+02,1.830000000000000000e+02,1.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000000000000e+01,7.160000000000000000e+02
6.000000000000000000e+01,2.700000000000000000e+01,3.399999999999999911e+00,9.300000000000000000e+01,2.960000000000000000e+02,4.230000000000000000e+02,9.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000000e+01,2.600000000000000000e+03
6.000000000000000000e+01,2.900000000000000000e+01,3.200000000000000178e+00,4.260000000000000000e+02,2.430000000000000000e+02,5.480000000000000000e+02,9.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.200000000000000000e+01,1.630000000000000000e+03
6.000000000000000000e+01,3.100000000000000000e+01,3.000000000000000000e+00,7.390000000000000000e+02,2.090000000000000000e+02,3.690000000000000000e+03,8.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.100000000000000000e+01,8.160000000000000000e+02
5.300000000000000000e+01,2.800000000000000000e+01,2.899999999999999911e+00,3.110000000000000000e+02,1.400000000000000000e+02,1.430000000000000000e+03,7.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.370000000000000000e+02,4.090000000000000000e+02
4.800000000000000000e+01,2.600000000000000000e+01,2.799999999999999822e+00,1.920000000000000000e+02,1.020000000000000000e+02,5.400000000000000000e+02,7.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.770000000000000000e+02,2.940000000000000000e+02
4.700000000000000000e+01,2.500000000000000000e+01,2.600000000000000089e+00,1.260000000000000000e+02,8.600000000000000000e+01,3.370000000000000000e+02,7.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.070000000000000000e+02,2.390000000000000000e+02
6.400000000000000000e+01,2.400000000000000000e+01,2.600000000000000089e+00,9.900000000000000000e+01,7.600000000000000000e+01,2.470000000000000000e+02,7.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.520000000000000000e+02,2.810000000000000000e+02
1.310000000000000000e+02,2.300000000000000000e+01,2.600000000000000089e+00,8.800000000000000000e+01,6.100000000000000000e+01,1.970000000000000000e+02,6.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.150000000000000000e+02,3.580000000000000000e+02
7.900000000000000000e+01,2.300000000000000000e+01,2.600000000000000089e+00,7.100000000000000000e+01,5.500000000000000000e+01,1.630000000000000000e+02,1.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.700000000000000000e+01,2.350000000000000000e+02
6.000000000000000000e+01,2.300000000000000000e+01,3.200000000000000178e+00,6.400000000000000000e+01,5.000000000000000000e+01,1.420000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,5.500000000000000000e+01,1.590000000000000000e+02
5.100000000000000000e+01,2.300000000000000000e+01,4.000000000000000000e+00,6.300000000000000000e+01,4.700000000000000000e+01,1.240000000000000000e+02,1.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.200000000000000000e+01,1.930000000000000000e+02
4.600000000000000000e+01,2.200000000000000000e+01,7.200000000000000178e+00,6.400000000000000000e+01,4.200000000000000000e+01,1.100000000000000000e+02,1.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.500000000000000000e+01,2.320000000000000000e+02
4.300000000000000000e+01,2.300000000000000000e+01,9.900000000000000000e+01,5.400000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.400000000000000000e+01,4.020000000000000000e+02
4.100000000000000000e+01,2.200000000000000000e+01,7.400000000000000000e+01,5.000000000000000000e+01,3.700000000000000000e+01,1.040000000000000000e+02,9.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,5.100000000000000000e+01,3.210000000000000000e+02
3.800000000000000000e+01,2.100000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,9.300000000000000000e+01,8.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.300000000000000000e+01,2.120000000000000000e+02
4.700000000000000000e+01,2.000000000000000000e+01,1.700000000000000000e+01,4.500000000000000000e+01,5.200000000000000000e+01,2.190000000000000000e+02,7.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.200000000000000000e+01,1.490000000000000000e+02
1.570000000000000000e+02,2.000000000000000000e+01,1.200000000000000000e+01,9.200000000000000000e+01,4.800000000000000000e+01,2.000000000000000000e+02,7.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,5.230000000000000000e+02,2.390000000000000000e+02
3.490000000000000000e+02,2.000000000000000000e+01,1.100000000000000000e+01,1.400000000000000000e+03,4.030000000000000000e+02,1.800000000000000000e+02,6.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.180000000000000000e+03,3.440000000000000000e+02
5.440000000000000000e+02,1.900000000000000000e+01,9.000000000000000000e+00,8.100000000000000000e+02,3.620000000000000000e+02,1.600000000000000000e+02,6.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,6.420000000000000000e+02,2.120000000000000000e+02
3.920000000000000000e+02,1.900000000000000000e+01,8.000000000000000000e+00,3.860000000000000000e+02,2.060000000000000000e+03,1.500000000000000000e+02,7.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,5.290000000000000000e+02,2.350000000000000000e+02
3.930000000000000000e+02,2.100000000000000000e+01,7.400000000000000355e+00,2.380000000000000000e+02,1.670000000000000000e+03,1.300000000000000000e+02,1.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.310000000000000000e+02,5.060000000000000000e+02
2.530000000000000000e+03,7.100000000000000000e+01,7.000000000000000000e+00,1.690000000000000000e+02,7.970000000000000000e+02,1.200000000000000000e+02,1.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.630000000000000000e+02,4.530000000000000000e+02
1.040000000000000000e+03,4.600000000000000000e+01,6.799999999999999822e+00,1.330000000000000000e+02,3.850000000000000000e+02,1.000000000000000000e+02,8.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,7.870000000000000000e+02,3.090000000000000000e+02
6.020000000000000000e+02,3.700000000000000000e+01,7.400000000000000355e+00,1.060000000000000000e+02,2.570000000000000000e+02,1.000000000000000000e+02,7.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,6.520000000000000000e+02,2.630000000000000000e+02
5.330000000000000000e+02,4.400000000000000000e+01,1.820000000000000000e+02,9.100000000000000000e+01,1.990000000000000000e+02,9.000000000000000000e+01,6.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,6.150000000000000000e+02,2.830000000000000000e+02
4.680000000000000000e+02,2.090000000000000000e+02,2.290000000000000000e+02,7.700000000000000000e+01,1.590000000000000000e+02,8.000000000000000000e+01,6.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,3.300000000000000000e+02,5.230000000000000000e+02
5.330000000000000000e+02,2.760000000000000000e+02,9.900000000000000000e+01,7.100000000000000000e+01,1.310000000000000000e+02,7.500000000000000000e+01,7.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,2.230000000000000000e+02,2.800000000000000000e+02
4.960000000000000000e+02,6.430000000000000000e+02,4.900000000000000000e+01,6.400000000000000000e+01,1.130000000000000000e+02,7.000000000000000000e+01,1.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.840000000000000000e+02,4.300000000000000000e+02
1.710000000000000000e+03,4.760000000000000000e+02,3.400000000000000000e+01,5.900000000000000000e+01,9.700000000000000000e+01,6.000000000000000000e+01,4.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.550000000000000000e+02,5.200000000000000000e+02
7.020000000000000000e+02,1.930000000000000000e+02,2.700000000000000000e+01,5.400000000000000000e+01,8.600000000000000000e+01,5.500000000000000000e+01,2.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.840000000000000000e+02,6.100000000000000000e+02
3.720000000000000000e+02,1.330000000000000000e+02,2.300000000000000000e+01,4.900000000000000000e+01,7.900000000000000000e+01,6.000000000000000000e+01,1.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.470000000000000000e+02,4.600000000000000000e+02
2.620000000000000000e+02,1.030000000000000000e+02,2.300000000000000000e+01,4.600000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,1.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.210000000000000000e+02,3.000000000000000000e+02
2.330000000000000000e+02,8.600000000000000000e+01,2.000000000000000000e+01,4.300000000000000000e+01,6.700000000000000000e+01,6.900000000000000000e+01,1.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.040000000000000000e+02,2.000000000000000000e+02
6.300000000000000000e+02,7.400000000000000000e+01,1.900000000000000000e+01,4.100000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,2.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,9.700000000000000000e+01,1.520000000000000000e+02
3.310000000000000000e+02,6.400000000000000000e+01,1.800000000000000000e+01,3.700000000000000000e+01,7.200000000000000000e+01,6.600000000000000000e+01,1.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,8.700000000000000000e+01,1.280000000000000000e+02
2.290000000000000000e+02,5.900000000000000000e+01,1.600000000000000000e+01,3.600000000000000000e+01,6.400000000000000000e+01,6.300000000000000000e+01,1.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.900000000000000000e+01,1.080000000000000000e+02
1.870000000000000000e+02,1.730000000000000000e+02,1.400000000000000000e+01,3.400000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,1.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,7.100000000000000000e+01,8.900000000000000000e+01
1.540000000000000000e+02,2.400000000000000000e+02,1.400000000000000000e+01,3.200000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,1.240000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,6.400000000000000000e+01,7.900000000000000000e+01
1.320000000000000000e+02,1.550000000000000000e+02,7.100000000000000000e+01,3.200000000000000000e+01,5.300000000000000000e+01,5.500000000000000000e+01,1.140000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,5.900000000000000000e+01,7.000000000000000000e+01
1.180000000000000000e+02,1.600000000000000000e+02,4.190000000000000000e+02,3.100000000000000000e+01,5.100000000000000000e+01,5.500000000000000000e+01,3.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.000000000000000000e+01,6.500000000000000000e+01
1.320000000000000000e+02,2.740000000000000000e+02,1.660000000000000000e+02,3.900000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,3.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,8.500000000000000000e+01,6.100000000000000000e+01
3.530000000000000000e+02,3.480000000000000000e+02,9.200000000000000000e+01,3.700000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,2.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,1.440000000000000000e+02,5.600000000000000000e+01
2.240000000000000000e+02,2.960000000000000000e+02,3.690000000000000000e+02,4.000000000000000000e+01,4.300000000000000000e+01,4.800000000000000000e+01,2.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.350000000000000000e+02,5.400000000000000000e+01
7.890000000000000000e+02,1.320000000000000000e+03,2.880000000000000000e+02,5.300000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,1.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,6.660000000000000000e+02,6.000000000000000000e+01
