1.960000000000000000e+03,1.961000000000000000e+03,1.962000000000000000e+03,1.963000000000000000e+03,1.964000000000000000e+03,1.965000000000000000e+03,1.966000000000000000e+03,1.967000000000000000e+03,1.968000000000000000e+03,1.969000000000000000e+03,1.970000000000000000e+03,1.971000000000000000e+03,1.972000000000000000e+03,1.973000000000000000e+03,1.974000000000000000e+03,1.975000000000000000e+03,1.976000000000000000e+03,1.977000000000000000e+03,1.978000000000000000e+03,1.979000000000000000e+03,1.980000000000000000e+03
2.399999999999999911e+00,1.399999999999999911e+00,2.299999999999999822e+00,2.700000000000000178e+00,3.000000000000000000e+00,5.599999999999999645e+00,1.699999999999999956e+00,7.900000000000000355e+00,2.500000000000000000e+00,3.500000000000000000e+00,2.500000000000000000e+00,3.799999999999999822e+00,2.500000000000000000e+00,2.299999999999999822e+00,3.799999999999999822e+00,3.100000000000000089e+00,2.600000000000000089e+00,8.800000000000000044e-01,3.500000000000000000e+00,2.500000000000000000e+00,3.899999999999999911e+00
2.299999999999999822e+00,1.399999999999999911e+00,1.899999999999999911e+00,2.700000000000000178e+00,3.000000000000000000e+00,5.299999999999999822e+00,2.200000000000000178e+00,1.100000000000000000e+01,2.500000000000000000e+00,3.299999999999999822e+00,2.899999999999999911e+00,3.200000000000000178e+00,2.700000000000000178e+00,2.600000000000000089e+00,3.799999999999999822e+00,3.000000000000000000e+00,3.600000000000000089e+00,8.100000000000000533e-01,3.700000000000000178e+00,2.500000000000000000e+00,3.500000000000000000e+00
2.000000000000000000e+00,1.199999999999999956e+00,2.299999999999999822e+00,2.700000000000000178e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.399999999999999911e+00,1.300000000000000000e+01,1.399999999999999911e+00,4.000000000000000000e+00,3.100000000000000089e+00,3.000000000000000000e+00,2.700000000000000178e+00,3.100000000000000089e+00,3.799999999999999822e+00,3.299999999999999822e+00,3.200000000000000178e+00,7.800000000000000266e-01,3.799999999999999822e+00,2.700000000000000178e+00,3.000000000000000000e+00
1.899999999999999911e+00,1.199999999999999956e+00,2.600000000000000089e+00,2.700000000000000178e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.399999999999999911e+00,9.000000000000000000e+00,1.699999999999999956e+00,4.200000000000000178e+00,3.100000000000000089e+00,2.799999999999999822e+00,2.700000000000000178e+00,3.100000000000000089e+00,3.899999999999999911e+00,3.100000000000000089e+00,2.700000000000000178e+00,7.099999999999999645e-01,3.399999999999999911e+00,2.600000000000000089e+00,2.100000000000000089e+00
2.000000000000000000e+00,1.300000000000000044e+00,2.600000000000000089e+00,2.700000000000000178e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.399999999999999911e+00,8.000000000000000000e+00,2.799999999999999822e+00,4.200000000000000178e+00,3.200000000000000178e+00,2.700000000000000178e+00,2.700000000000000178e+00,3.100000000000000089e+00,3.899999999999999911e+00,3.399999999999999911e+00,2.500000000000000000e+00,7.399999999999999911e-01,3.700000000000000178e+00,2.500000000000000000e+00,2.399999999999999911e+00
2.899999999999999911e+00,1.300000000000000044e+00,2.600000000000000089e+00,3.500000000000000000e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.399999999999999911e+00,7.599999999999999645e+00,2.799999999999999822e+00,4.200000000000000178e+00,3.100000000000000089e+00,2.600000000000000089e+00,2.600000000000000089e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.399999999999999911e+00,8.000000000000000444e-01,3.799999999999999822e+00,2.500000000000000000e+00,2.500000000000000000e+00
3.899999999999999911e+00,1.300000000000000044e+00,2.600000000000000089e+00,3.899999999999999911e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.299999999999999822e+00,7.200000000000000178e+00,2.799999999999999822e+00,4.200000000000000178e+00,3.200000000000000178e+00,2.600000000000000089e+00,2.500000000000000000e+00,8.099999999999999645e+00,4.000000000000000000e+00,6.400000000000000355e+00,2.200000000000000178e+00,8.100000000000000533e-01,3.700000000000000178e+00,2.500000000000000000e+00,2.500000000000000000e+00
3.100000000000000089e+00,1.600000000000000089e+00,2.799999999999999822e+00,4.400000000000000355e+00,2.799999999999999822e+00,5.299999999999999822e+00,2.600000000000000089e+00,6.700000000000000178e+00,2.700000000000000178e+00,4.599999999999999645e+00,3.000000000000000000e+00,2.399999999999999911e+00,2.600000000000000089e+00,9.300000000000000711e+00,4.099999999999999645e+00,4.599999999999999645e+00,2.100000000000000089e+00,7.199999999999999734e-01,3.600000000000000089e+00,2.600000000000000089e+00,2.600000000000000089e+00
2.899999999999999911e+00,1.899999999999999911e+00,2.799999999999999822e+00,5.599999999999999645e+00,2.799999999999999822e+00,5.099999999999999645e+00,2.600000000000000089e+00,6.500000000000000000e+00,2.700000000000000178e+00,4.799999999999999822e+00,3.100000000000000089e+00,2.500000000000000000e+00,2.799999999999999822e+00,5.400000000000000355e+00,4.099999999999999645e+00,4.200000000000000178e+00,2.100000000000000089e+00,6.800000000000000488e-01,3.600000000000000089e+00,2.799999999999999822e+00,3.000000000000000000e+00
2.799999999999999822e+00,2.200000000000000178e+00,3.100000000000000089e+00,4.799999999999999822e+00,2.799999999999999822e+00,5.299999999999999822e+00,2.600000000000000089e+00,6.400000000000000355e+00,2.700000000000000178e+00,4.799999999999999822e+00,3.100000000000000089e+00,2.600000000000000089e+00,3.100000000000000089e+00,4.500000000000000000e+00,4.099999999999999645e+00,1.200000000000000000e+01,2.100000000000000089e+00,6.099999999999999867e-01,3.500000000000000000e+00,2.700000000000000178e+00,3.399999999999999911e+00
2.899999999999999911e+00,2.299999999999999822e+00,6.099999999999999645e+00,2.200000000000000000e+01,2.799999999999999822e+00,5.299999999999999822e+00,2.600000000000000089e+00,6.000000000000000000e+00,2.600000000000000089e+00,4.599999999999999645e+00,3.100000000000000089e+00,2.600000000000000089e+00,3.100000000000000089e+00,4.200000000000000178e+00,4.299999999999999822e+00,1.900000000000000000e+01,2.000000000000000000e+00,6.700000000000000400e-01,3.399999999999999911e+00,2.600000000000000089e+00,3.399999999999999911e+00
2.899999999999999911e+00,2.200000000000000178e+00,8.300000000000000711e+00,9.800000000000000711e+00,2.600000000000000089e+00,5.299999999999999822e+00,2.399999999999999911e+00,5.799999999999999822e+00,3.000000000000000000e+00,4.599999999999999645e+00,2.700000000000000178e+00,2.600000000000000089e+00,2.799999999999999822e+00,4.099999999999999645e+00,4.299999999999999822e+00,8.000000000000000000e+00,2.000000000000000000e+00,7.099999999999999645e-01,3.399999999999999911e+00,2.600000000000000089e+00,4.900000000000000355e+00
2.899999999999999911e+00,2.000000000000000000e+00,5.100000000000000000e+01,6.900000000000000355e+00,1.800000000000000044e+00,5.299999999999999822e+00,2.600000000000000089e+00,5.700000000000000178e+00,5.299999999999999822e+00,4.599999999999999645e+00,2.700000000000000178e+00,2.700000000000000178e+00,2.799999999999999822e+00,3.899999999999999911e+00,4.200000000000000178e+00,7.099999999999999645e+00,2.000000000000000000e+00,6.199999999999999956e-01,3.399999999999999911e+00,2.600000000000000089e+00,4.799999999999999822e+00
2.799999999999999822e+00,1.899999999999999911e+00,7.100000000000000000e+01,6.500000000000000000e+00,2.100000000000000089e+00,6.500000000000000000e+00,2.600000000000000089e+00,6.000000000000000000e+00,6.900000000000000355e+00,4.799999999999999822e+00,2.899999999999999911e+00,2.700000000000000178e+00,2.799999999999999822e+00,3.799999999999999822e+00,4.200000000000000178e+00,6.099999999999999645e+00,2.000000000000000000e+00,6.099999999999999867e-01,3.200000000000000178e+00,2.700000000000000178e+00,4.700000000000000178e+00
2.600000000000000089e+00,1.899999999999999911e+00,1.500000000000000000e+01,5.599999999999999645e+00,2.200000000000000178e+00,9.400000000000000355e+00,3.000000000000000000e+00,6.000000000000000000e+00,4.400000000000000355e+00,2.200000000000000000e+01,2.899999999999999911e+00,2.799999999999999822e+00,3.299999999999999822e+00,3.600000000000000089e+00,4.200000000000000178e+00,5.400000000000000355e+00,2.000000000000000000e+00,5.799999999999999600e-01,3.100000000000000089e+00,2.700000000000000178e+00,5.299999999999999822e+00
2.399999999999999911e+00,1.800000000000000044e+00,9.800000000000000711e+00,5.599999999999999645e+00,2.299999999999999822e+00,6.799999999999999822e+00,3.000000000000000000e+00,6.000000000000000000e+00,3.799999999999999822e+00,3.900000000000000000e+01,2.700000000000000178e+00,3.799999999999999822e+00,3.100000000000000089e+00,3.600000000000000089e+00,3.899999999999999911e+00,5.099999999999999645e+00,2.000000000000000000e+00,5.799999999999999600e-01,3.200000000000000178e+00,2.700000000000000178e+00,5.099999999999999645e+00
2.299999999999999822e+00,1.800000000000000044e+00,8.000000000000000000e+00,5.599999999999999645e+00,3.000000000000000000e+00,6.299999999999999822e+00,2.799999999999999822e+00,6.000000000000000000e+00,3.500000000000000000e+00,2.000000000000000000e+01,2.700000000000000178e+00,4.299999999999999822e+00,3.299999999999999822e+00,3.600000000000000089e+00,3.899999999999999911e+00,4.900000000000000355e+00,2.000000000000000000e+00,5.100000000000000089e-01,3.500000000000000000e+00,2.700000000000000178e+00,4.599999999999999645e+00
2.299999999999999822e+00,1.800000000000000044e+00,7.000000000000000000e+00,5.200000000000000178e+00,2.799999999999999822e+00,6.000000000000000000e+00,3.000000000000000000e+00,5.900000000000000355e+00,3.399999999999999911e+00,1.200000000000000000e+01,2.799999999999999822e+00,4.099999999999999645e+00,3.799999999999999822e+00,3.600000000000000089e+00,3.899999999999999911e+00,4.599999999999999645e+00,2.000000000000000000e+00,4.699999999999999734e-01,3.299999999999999822e+00,2.700000000000000178e+00,4.299999999999999822e+00
2.399999999999999911e+00,1.699999999999999956e+00,6.400000000000000355e+00,5.200000000000000178e+00,2.799999999999999822e+00,5.799999999999999822e+00,2.700000000000000178e+00,5.799999999999999822e+00,3.299999999999999822e+00,6.799999999999999822e+00,3.100000000000000089e+00,3.799999999999999822e+00,3.399999999999999911e+00,3.600000000000000089e+00,4.099999999999999645e+00,4.299999999999999822e+00,2.000000000000000000e+00,4.799999999999999822e-01,3.100000000000000089e+00,6.000000000000000000e+00,4.299999999999999822e+00
2.299999999999999822e+00,1.899999999999999911e+00,5.799999999999999822e+00,5.200000000000000178e+00,2.600000000000000089e+00,5.799999999999999822e+00,2.700000000000000178e+00,5.700000000000000178e+00,3.299999999999999822e+00,6.500000000000000000e+00,4.299999999999999822e+00,3.799999999999999822e+00,3.000000000000000000e+00,4.599999999999999645e+00,4.200000000000000178e+00,4.099999999999999645e+00,2.000000000000000000e+00,4.899999999999999911e-01,3.200000000000000178e+00,1.300000000000000000e+01,4.099999999999999645e+00
2.299999999999999822e+00,2.299999999999999822e+00,5.500000000000000000e+00,5.599999999999999645e+00,2.600000000000000089e+00,5.599999999999999645e+00,2.700000000000000178e+00,5.799999999999999822e+00,3.299999999999999822e+00,6.000000000000000000e+00,4.700000000000000178e+00,3.700000000000000178e+00,2.899999999999999911e+00,4.200000000000000178e+00,4.200000000000000178e+00,3.899999999999999911e+00,2.000000000000000000e+00,4.899999999999999911e-01,3.200000000000000178e+00,7.799999999999999822e+00,4.000000000000000000e+00
