1.967000000000000000e+03,1.968000000000000000e+03,1.969000000000000000e+03,1.970000000000000000e+03,1.971000000000000000e+03,1.972000000000000000e+03,1.973000000000000000e+03,1.974000000000000000e+03,1.975000000000000000e+03,1.976000000000000000e+03,1.977000000000000000e+03,1.978000000000000000e+03,1.979000000000000000e+03,1.980000000000000000e+03,1.981000000000000000e+03,1.982000000000000000e+03,1.983000000000000000e+03,1.984000000000000000e+03,1.985000000000000000e+03,1.986000000000000000e+03,1.987000000000000000e+03,1.988000000000000000e+03,1.989000000000000000e+03,1.990000000000000000e+03,1.991000000000000000e+03,1.992000000000000000e+03,1.993000000000000000e+03,1.994000000000000000e+03,1.995000000000000000e+03,1.996000000000000000e+03,1.997000000000000000e+03,1.998000000000000000e+03,1.999000000000000000e+03,2.000000000000000000e+03,2.001000000000000000e+03,2.002000000000000000e+03,2.003000000000000000e+03,2.004000000000000000e+03,2.005000000000000000e+03,2.006000000000000000e+03,2.007000000000000000e+03,2.008000000000000000e+03,2.009000000000000000e+03,2.010000000000000000e+03,2.011000000000000000e+03,2.012000000000000000e+03,2.013000000000000000e+03,2.014000000000000000e+03,2.015000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000178e+00,9.699999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+00,2.700000000000000178e+00,2.899999999999999911e+00,1.300000000000000044e+00,1.600000000000000089e+00,0.000000000000000000e+00,1.500000000000000000e+00,5.799999999999999600e-01,1.399999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,2.000000000000000042e-02,7.500000000000000000e-01,3.399999999999999911e+00,6.300000000000000044e-01,2.200000000000000178e+00,1.700000000000000122e-01,2.300000000000000100e-01,1.399999999999999911e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.120000000000000107e+00,3.100000000000000089e+00,1.219999999999999973e+00,1.629999999999999893e+00,8.699999999999999956e-01,2.709999999999999964e+00,3.509999999999999787e+00,8.100000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000178e+00,9.699999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399999999999999911e+00,2.700000000000000178e+00,2.899999999999999911e+00,1.300000000000000044e+00,1.300000000000000044e+00,0.000000000000000000e+00,1.600000000000000089e+00,4.799999999999999822e-01,1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,2.000000000000000042e-02,7.199999999999999734e-01,3.299999999999999822e+00,5.799999999999999600e-01,1.899999999999999911e+00,1.799999999999999933e-01,2.300000000000000100e-01,1.399999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.000000000000000000e+00,3.029999999999999805e+00,1.199999999999999956e+00,1.590000000000000080e+00,9.000000000000000222e-01,2.750000000000000000e+00,3.430000000000000160e+00,7.900000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.899999999999999911e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399999999999999911e+00,2.700000000000000178e+00,3.100000000000000089e+00,1.300000000000000044e+00,1.300000000000000044e+00,0.000000000000000000e+00,1.600000000000000089e+00,4.699999999999999734e-01,1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,2.000000000000000042e-02,8.299999999999999600e-01,3.399999999999999911e+00,6.099999999999999867e-01,1.800000000000000044e+00,1.499999999999999944e-01,2.399999999999999911e-01,1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.950000000000000178e+00,2.680000000000000160e+00,1.149999999999999911e+00,1.510000000000000009e+00,9.100000000000000311e-01,2.729999999999999982e+00,3.430000000000000160e+00,8.399999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.099999999999999645e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00,2.700000000000000178e+00,3.100000000000000089e+00,1.100000000000000089e+00,8.900000000000000133e-01,0.000000000000000000e+00,1.600000000000000089e+00,4.699999999999999734e-01,1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02,8.299999999999999600e-01,3.399999999999999911e+00,7.099999999999999645e-01,1.699999999999999956e+00,1.300000000000000044e-01,2.399999999999999911e-01,1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.890000000000000124e+00,2.759999999999999787e+00,1.139999999999999902e+00,1.530000000000000027e+00,9.499999999999999556e-01,2.700000000000000178e+00,3.450000000000000178e+00,9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.099999999999999645e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00,2.799999999999999822e+00,2.899999999999999911e+00,8.900000000000000133e-01,1.100000000000000089e+00,0.000000000000000000e+00,1.500000000000000000e+00,4.600000000000000200e-01,1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02,8.000000000000000444e-01,3.500000000000000000e+00,9.599999999999999645e-01,1.899999999999999911e+00,1.199999999999999956e-01,2.300000000000000100e-01,1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.830000000000000071e+00,2.799999999999999822e+00,1.199999999999999956e+00,1.550000000000000044e+00,9.899999999999999911e-01,2.799999999999999822e+00,3.620000000000000107e+00,9.200000000000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.099999999999999645e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00,2.799999999999999822e+00,3.100000000000000089e+00,8.900000000000000133e-01,1.100000000000000089e+00,0.000000000000000000e+00,1.500000000000000000e+00,4.600000000000000200e-01,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,7.500000000000000000e-01,3.600000000000000089e+00,8.900000000000000133e-01,2.000000000000000000e+00,1.199999999999999956e-01,2.300000000000000100e-01,1.300000000000000044e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.790000000000000036e+00,2.750000000000000000e+00,1.280000000000000027e+00,1.479999999999999982e+00,1.080000000000000071e+00,2.830000000000000071e+00,3.500000000000000000e+00,9.300000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.899999999999999911e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00,2.799999999999999822e+00,3.299999999999999822e+00,8.900000000000000133e-01,1.100000000000000089e+00,0.000000000000000000e+00,1.399999999999999911e+00,4.699999999999999734e-01,1.199999999999999956e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,6.999999999999999556e-01,3.600000000000000089e+00,8.100000000000000533e-01,1.899999999999999911e+00,1.100000000000000006e-01,2.899999999999999800e-01,1.300000000000000044e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.759999999999999787e+00,2.700000000000000178e+00,1.250000000000000000e+00,1.379999999999999893e+00,1.159999999999999920e+00,2.779999999999999805e+00,3.490000000000000213e+00,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.899999999999999911e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00,2.799999999999999822e+00,2.600000000000000089e+00,8.900000000000000133e-01,1.300000000000000044e+00,0.000000000000000000e+00,1.300000000000000044e+00,5.799999999999999600e-01,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,7.500000000000000000e-01,3.200000000000000178e+00,7.299999999999999822e-01,1.800000000000000044e+00,8.999999999999999667e-02,3.099999999999999978e-01,1.199999999999999956e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.759999999999999787e+00,2.700000000000000178e+00,1.239999999999999991e+00,1.419999999999999929e+00,1.120000000000000107e+00,2.700000000000000178e+00,3.470000000000000195e+00,7.600000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.899999999999999911e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299999999999999822e+00,2.799999999999999822e+00,2.600000000000000089e+00,8.900000000000000133e-01,1.300000000000000044e+00,0.000000000000000000e+00,1.300000000000000044e+00,6.800000000000000488e-01,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,7.399999999999999911e-01,3.200000000000000178e+00,7.099999999999999645e-01,1.600000000000000089e+00,8.000000000000000167e-02,2.999999999999999889e-01,1.100000000000000089e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.770000000000000018e+00,2.819999999999999840e+00,1.219999999999999973e+00,1.389999999999999902e+00,1.090000000000000080e+00,2.680000000000000160e+00,3.359999999999999876e+00,7.299999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
